# BUSCO version is: 5.7.1 
# The lineage dataset is: metazoa_odb10 (Creation date: 2024-01-08, number of genomes: 65, number of BUSCOs: 954)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
289928at33208	Complete	TRINITY_DN87484_c4_g1_i18:163-1482	388.7	333	https://v10-1.orthodb.org/?query=289928at33208	Major facilitator superfamily
291505at33208	Complete	TRINITY_DN90096_c12_g3_i3:108-2393	588.6	439	https://v10-1.orthodb.org/?query=291505at33208	tRNA (cytosine(34)-C(5))-methyltransferase
291875at33208	Complete	TRINITY_DN91275_c2_g1_i1:298-2934	351.1	438	https://v10-1.orthodb.org/?query=291875at33208	U3 small nucleolar ribonucleoprotein complex, subunit Mpp10
295556at33208	Fragmented	TRINITY_DN58553_c0_g2_i1:133-531	91.3	91	https://v10-1.orthodb.org/?query=295556at33208	Codanin-1, C-terminal domain
295775at33208	Complete	TRINITY_DN75078_c2_g1_i11:367-1533	288.1	261	https://v10-1.orthodb.org/?query=295775at33208	Protein arginine methyltransferase NDUFAF7
300303at33208	Complete	TRINITY_DN92175_c9_g1_i2:194-2266	427.1	392	https://v10-1.orthodb.org/?query=300303at33208	Cell cycle regulator Mat89Bb
301572at33208	Complete	TRINITY_DN81742_c0_g1_i1:199-1698	598.6	396	https://v10-1.orthodb.org/?query=301572at33208	Nop domain
302186at33208	Complete	TRINITY_DN82337_c8_g1_i2:120-2375	275.6	321	https://v10-1.orthodb.org/?query=302186at33208	Anaphase-promoting complex subunit 4 long domain
302279at33208	Complete	TRINITY_DN79341_c9_g1_i1:118-1173	476.4	303	https://v10-1.orthodb.org/?query=302279at33208	WD40 repeat
302921at33208	Fragmented	TRINITY_DN86336_c16_g2_i2:120-1844	90.4	103	https://v10-1.orthodb.org/?query=302921at33208	Ubiquitin-associated domain
303117at33208	Complete	TRINITY_DN83204_c11_g2_i5:368-1858	323.5	320	https://v10-1.orthodb.org/?query=303117at33208	Helicase/UvrB, N-terminal
304388at33208	Complete	TRINITY_DN86640_c10_g1_i3:39-1652	349.7	327	https://v10-1.orthodb.org/?query=304388at33208	WD40 repeat
305260at33208	Complete	TRINITY_DN88951_c11_g1_i9:323-1744	531.8	340	https://v10-1.orthodb.org/?query=305260at33208	PIGA, GPI anchor biosynthesis
306101at33208	Complete	TRINITY_DN75034_c12_g1_i1:2312-3424	357.7	290	https://v10-1.orthodb.org/?query=306101at33208	Aminomethyltransferase
307109at33208	Complete	TRINITY_DN92785_c13_g1_i1:70-1450	501.0	343	https://v10-1.orthodb.org/?query=307109at33208	PurE domain
308610at33208	Complete	TRINITY_DN81100_c11_g2_i2:498-1967	514.7	363	https://v10-1.orthodb.org/?query=308610at33208	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit
311438at33208	Missing
311758at33208	Fragmented	TRINITY_DN73761_c12_g2_i4:868-3167	117.9	114	https://v10-1.orthodb.org/?query=311758at33208	Sec1-like protein
311761at33208	Complete	TRINITY_DN72968_c15_g1_i7:336-2704	373.9	478	https://v10-1.orthodb.org/?query=311761at33208	THO complex, subunit 5
312577at33208	Complete	TRINITY_DN84830_c3_g1_i8:15-1841	276.4	306	https://v10-1.orthodb.org/?query=312577at33208	Zinc finger CCHC-type containing 4
313091at33208	Complete	TRINITY_DN74774_c12_g2_i2:106-1770	468.4	300	https://v10-1.orthodb.org/?query=313091at33208	Winged helix-like DNA-binding domain superfamily
315044at33208	Missing
315393at33208	Complete	TRINITY_DN91680_c2_g1_i5:761-2004	518.8	317	https://v10-1.orthodb.org/?query=315393at33208	COX15/CtaA family
317470at33208	Complete	TRINITY_DN74201_c0_g1_i3:41-1309	374.9	289	https://v10-1.orthodb.org/?query=317470at33208	tRNA-dihydrouridine(20) synthase 
318483at33208	Complete	TRINITY_DN89501_c6_g5_i1:2477-3670	498.0	319	https://v10-1.orthodb.org/?query=318483at33208	Thioredoxin domain
318532at33208	Complete	TRINITY_DN74949_c5_g1_i3:26-1540	627.1	336	https://v10-1.orthodb.org/?query=318532at33208	tRNA pseudouridylate synthase B, C-terminal
319574at33208	Complete	TRINITY_DN83597_c8_g2_i3:595-1617	101.6	169	https://v10-1.orthodb.org/?query=319574at33208	tRNA pseudouridine synthase
320390at33208	Complete	TRINITY_DN86348_c12_g1_i3:0-1520	482.8	353	https://v10-1.orthodb.org/?query=320390at33208	N(alpha)-acetyltransferase 35, NatC auxiliary subunit
321332at33208	Complete	TRINITY_DN76959_c6_g1_i7:91-2166	394.7	461	https://v10-1.orthodb.org/?query=321332at33208	Integrator complex subunit 10
323399at33208	Complete	TRINITY_DN90171_c0_g1_i6:229-1707	585.1	391	https://v10-1.orthodb.org/?query=323399at33208	Helicase, C-terminal
323473at33208	Complete	TRINITY_DN93531_c8_g1_i6:1138-2401	493.4	285	https://v10-1.orthodb.org/?query=323473at33208	Geranylgeranyl transferase type-2 subunit beta
324249at33208	Complete	TRINITY_DN92973_c10_g1_i2:695-2126	263.3	263	https://v10-1.orthodb.org/?query=324249at33208	Transcription factor IIIC subunit 5, HTH domain
325183at33208	Complete	TRINITY_DN78223_c15_g1_i5:85-1326	585.8	345	https://v10-1.orthodb.org/?query=325183at33208	Fumarylacetoacetase, N-terminal
327301at33208	Complete	TRINITY_DN86007_c3_g3_i1:1130-2116	240.1	247	https://v10-1.orthodb.org/?query=327301at33208	WD40 repeat
331112at33208	Complete	TRINITY_DN85202_c5_g2_i1:83-1924	514.9	390	https://v10-1.orthodb.org/?query=331112at33208	tRNA-dihydrouridine synthase
331186at33208	Complete	TRINITY_DN87486_c3_g1_i2:1041-2876	330.5	295	https://v10-1.orthodb.org/?query=331186at33208	RNA recognition motif domain
332870at33208	Complete	TRINITY_DN85169_c9_g1_i1:492-1418	219.9	220	https://v10-1.orthodb.org/?query=332870at33208	Exoribonuclease, phosphorolytic domain 1
333062at33208	Complete	TRINITY_DN80671_c2_g1_i1:183-1622	553.8	351	https://v10-1.orthodb.org/?query=333062at33208	Eukaryotic translation initiation factor 3 subunit E
333800at33208	Complete	TRINITY_DN84850_c10_g2_i1:168-2021	361.5	363	https://v10-1.orthodb.org/?query=333800at33208	protein SMG8
334272at33208	Complete	TRINITY_DN88003_c6_g1_i3:47-1330	309.3	307	https://v10-1.orthodb.org/?query=334272at33208	G-patch domain
334331at33208	Complete	TRINITY_DN88663_c4_g1_i2:283-2277	692.4	459	https://v10-1.orthodb.org/?query=334331at33208	cactin
334336at33208	Complete	TRINITY_DN92360_c0_g1_i9:254-1870	520.8	394	https://v10-1.orthodb.org/?query=334336at33208	Hepatocyte growth factor-regulated tyrosine kinase substrate
334342at33208	Complete	TRINITY_DN88415_c2_g2_i3:1-3156	464.2	437	https://v10-1.orthodb.org/?query=334342at33208	Exocyst complex component 4
334764at33208	Fragmented	TRINITY_DN91529_c3_g1_i2:132-449	167.5	87	https://v10-1.orthodb.org/?query=334764at33208	UAA transporter
334820at33208	Complete	TRINITY_DN89800_c11_g2_i1:46-1922	423.4	311	https://v10-1.orthodb.org/?query=334820at33208	Tetratricopeptide repeat
335107at33208	Complete	TRINITY_DN85152_c16_g2_i1:1814-2554	226.7	175	https://v10-1.orthodb.org/?query=335107at33208	S-adenosylmethionine decarboxylase
336647at33208	Complete	TRINITY_DN81180_c13_g3_i2:85-1869	325.2	381	https://v10-1.orthodb.org/?query=336647at33208	anaphase-promoting complex subunit 5
338191at33208	Complete	TRINITY_DN90671_c13_g1_i2:84-2128	721.2	484	https://v10-1.orthodb.org/?query=338191at33208	GTP binding domain
338482at33208	Complete	TRINITY_DN78547_c8_g1_i1:527-2583	377.4	424	https://v10-1.orthodb.org/?query=338482at33208	RFT1
339127at33208	Complete	TRINITY_DN83873_c11_g1_i6:260-2128	448.0	401	https://v10-1.orthodb.org/?query=339127at33208	glycosylphosphatidylinositol anchor attachment 1 protein
339319at33208	Missing
340558at33208	Complete	TRINITY_DN75333_c10_g1_i8:503-1828	460.3	320	https://v10-1.orthodb.org/?query=340558at33208	Bystin
340577at33208	Fragmented	TRINITY_DN91252_c10_g3_i1:3-632	197.4	168	https://v10-1.orthodb.org/?query=340577at33208	Bardet-Biedl syndrome 1, N-terminal
344338at33208	Complete	TRINITY_DN73820_c6_g1_i4:184-1542	413.9	307	https://v10-1.orthodb.org/?query=344338at33208	Ceramide glucosyltransferase
344346at33208	Complete	TRINITY_DN74888_c13_g1_i4:87-1346	281.4	338	https://v10-1.orthodb.org/?query=344346at33208	MRPS27/PTCD2
344442at33208	Complete	TRINITY_DN74103_c13_g2_i1:1424-2965	249.2	231	https://v10-1.orthodb.org/?query=344442at33208	Nuclear pore complex, NUP2/50/61
344581at33208	Complete	TRINITY_DN81951_c7_g4_i1:450-1148	284.0	175	https://v10-1.orthodb.org/?query=344581at33208	Serine/threonine-protein phosphatase 2A activator
344611at33208	Complete	TRINITY_DN79986_c8_g4_i1:1011-1976	270.2	257	https://v10-1.orthodb.org/?query=344611at33208	Peroxisomal membrane protein PEX16
345099at33208	Complete	TRINITY_DN86753_c10_g2_i5:123-2627	632.8	643	https://v10-1.orthodb.org/?query=345099at33208	Nuclear pore protein
345959at33208	Complete	TRINITY_DN88948_c5_g1_i3:3975-4775	142.6	174	https://v10-1.orthodb.org/?query=345959at33208	ataxin-10
346541at33208	Complete	TRINITY_DN89308_c7_g1_i2:169-1830	610.9	424	https://v10-1.orthodb.org/?query=346541at33208	Menin
347600at33208	Complete	TRINITY_DN90433_c8_g2_i6:130-1320	451.7	290	https://v10-1.orthodb.org/?query=347600at33208	lariat debranching enzyme
348449at33208	Complete	TRINITY_DN93220_c14_g1_i2:157-1299	404.1	304	https://v10-1.orthodb.org/?query=348449at33208	Ribosomal protein S9
348544at33208	Complete	TRINITY_DN92654_c7_g2_i4:94-1476	438.8	312	https://v10-1.orthodb.org/?query=348544at33208	Translation initiation factor IF2/IF5
348761at33208	Complete	TRINITY_DN82035_c7_g1_i6:404-1646	381.4	228	https://v10-1.orthodb.org/?query=348761at33208	Hemimethylated DNA-binding domain
349064at33208	Complete	TRINITY_DN75223_c10_g1_i3:229-1416	411.4	300	https://v10-1.orthodb.org/?query=349064at33208	Proteasome component (PCI) domain
349627at33208	Complete	TRINITY_DN71286_c0_g1_i1:267-1499	281.6	282	https://v10-1.orthodb.org/?query=349627at33208	Sister chromatid cohesion protein Dcc1
351226at33208	Complete	TRINITY_DN79384_c10_g2_i3:61-1750	150.7	228	https://v10-1.orthodb.org/?query=351226at33208	Vps16, C-terminal
352600at33208	Complete	TRINITY_DN90688_c6_g2_i1:598-1662	508.0	292	https://v10-1.orthodb.org/?query=352600at33208	Deoxyhypusine synthase
352854at33208	Complete	TRINITY_DN84658_c11_g2_i7:1098-1958	434.0	251	https://v10-1.orthodb.org/?query=352854at33208	ATPase, V1 complex, subunit H
353286at33208	Complete	TRINITY_DN86243_c6_g2_i1:1286-2584	336.4	295	https://v10-1.orthodb.org/?query=353286at33208	Dynactin subunit 4
353768at33208	Complete	TRINITY_DN71377_c0_g1_i1:33-1169	392.7	308	https://v10-1.orthodb.org/?query=353768at33208	Eukaryotic translation initiation factor 3 subunit M
354829at33208	Complete	TRINITY_DN89679_c5_g1_i3:514-1488	545.8	281	https://v10-1.orthodb.org/?query=354829at33208	COP9 signalosome complex subunit 5
354949at33208	Complete	TRINITY_DN81853_c4_g1_i2:223-1616	416.9	323	https://v10-1.orthodb.org/?query=354949at33208	phosphatidylinositol glycan anchor biosynthesis class U protein
355210at33208	Complete	TRINITY_DN90288_c4_g1_i3:1017-3223	328.1	348	https://v10-1.orthodb.org/?query=355210at33208	General transcription factor IIH subunit 1
355739at33208	Complete	TRINITY_DN87778_c7_g1_i1:463-1422	323.8	244	https://v10-1.orthodb.org/?query=355739at33208	Golgi to ER traffic protein 4
356175at33208	Complete	TRINITY_DN78626_c10_g1_i1:837-2192	212.4	210	https://v10-1.orthodb.org/?query=356175at33208	WD40 repeat
356334at33208	Complete	TRINITY_DN91570_c5_g4_i1:423-2723	607.5	561	https://v10-1.orthodb.org/?query=356334at33208	Pep3/Vps18/deep orange
356503at33208	Complete	TRINITY_DN91889_c14_g1_i3:252-1226	362.6	261	https://v10-1.orthodb.org/?query=356503at33208	GDP-fucose transporter
357580at33208	Complete	TRINITY_DN76940_c7_g1_i3:177-1214	395.4	252	https://v10-1.orthodb.org/?query=357580at33208	WD40 repeat
359075at33208	Complete	TRINITY_DN91625_c1_g1_i2:170-2026	432.1	336	https://v10-1.orthodb.org/?query=359075at33208	protein Red
359324at33208	Complete	TRINITY_DN78155_c6_g1_i1:97-1251	254.4	211	https://v10-1.orthodb.org/?query=359324at33208	Prostaglandin E synthase 2
359369at33208	Complete	TRINITY_DN90588_c9_g1_i1:343-1245	288.4	245	https://v10-1.orthodb.org/?query=359369at33208	DNA-directed RNA polymerase, insert domain
359532at33208	Complete	TRINITY_DN93032_c15_g1_i6:111-1160	450.4	315	https://v10-1.orthodb.org/?query=359532at33208	Kelch repeat type 1
360379at33208	Complete	TRINITY_DN80284_c5_g2_i2:711-1886	258.6	200	https://v10-1.orthodb.org/?query=360379at33208	S-adenosyl-L-methionine-dependent methyltransferase
360753at33208	Complete	TRINITY_DN93007_c9_g1_i7:869-1810	333.1	228	https://v10-1.orthodb.org/?query=360753at33208	Methyltransferase type 11
361100at33208	Complete	TRINITY_DN71308_c0_g1_i2:331-1266	433.6	269	https://v10-1.orthodb.org/?query=361100at33208	WD40 repeat
361203at33208	Complete	TRINITY_DN81477_c5_g1_i2:884-2479	408.8	364	https://v10-1.orthodb.org/?query=361203at33208	WD40 repeat
361216at33208	Complete	TRINITY_DN89512_c2_g1_i1:1188-2822	330.2	301	https://v10-1.orthodb.org/?query=361216at33208	F-box domain
363634at33208	Complete	TRINITY_DN91139_c15_g1_i4:384-1292	232.3	199	https://v10-1.orthodb.org/?query=363634at33208	Ribosomal protein S22, mitochondrial
363840at33208	Complete	TRINITY_DN85745_c6_g2_i1:86-1542	285.9	323	https://v10-1.orthodb.org/?query=363840at33208	DNA-directed RNA polymerase III subunit Rpc5
363851at33208	Complete	TRINITY_DN82477_c5_g1_i1:279-2102	319.7	277	https://v10-1.orthodb.org/?query=363851at33208	METTL16/RlmF family
364383at33208	Complete	TRINITY_DN83131_c11_g2_i5:312-1679	482.8	333	https://v10-1.orthodb.org/?query=364383at33208	26S Proteasome non-ATPase regulatory subunit 6
364694at33208	Complete	TRINITY_DN76514_c1_g1_i3:737-2032	583.1	315	https://v10-1.orthodb.org/?query=364694at33208	Signal recognition particle receptor, alpha subunit, N-terminal
365323at33208	Complete	TRINITY_DN92254_c0_g4_i1:77-1057	400.4	239	https://v10-1.orthodb.org/?query=365323at33208	WD40 repeat
365561at33208	Complete	TRINITY_DN86898_c2_g2_i5:259-1506	611.7	359	https://v10-1.orthodb.org/?query=365561at33208	ATPase, AAA-type, conserved site
365691at33208	Complete	TRINITY_DN92512_c3_g1_i2:672-2240	290.7	237	https://v10-1.orthodb.org/?query=365691at33208	Origin recognition complex, subunit 2
366124at33208	Complete	TRINITY_DN81618_c10_g2_i1:67-1071	307.6	231	https://v10-1.orthodb.org/?query=366124at33208	rRNA adenine N(6)-methyltransferase
366814at33208	Complete	TRINITY_DN79719_c8_g3_i9:851-2173	553.0	361	https://v10-1.orthodb.org/?query=366814at33208	Golgi pH regulator, conserved domain
366936at33208	Duplicated	TRINITY_DN90056_c12_g1_i1:517-1398	306.4	218	https://v10-1.orthodb.org/?query=366936at33208	Protein kinase domain
366936at33208	Duplicated	TRINITY_DN86828_c7_g1_i2:25-894	293.4	217	https://v10-1.orthodb.org/?query=366936at33208	Protein kinase domain
366936at33208	Duplicated	TRINITY_DN92699_c2_g1_i5:2318-3196	306.6	216	https://v10-1.orthodb.org/?query=366936at33208	Protein kinase domain
367493at33208	Complete	TRINITY_DN90474_c2_g1_i3:747-2279	403.6	330	https://v10-1.orthodb.org/?query=367493at33208	Integrator complex subunit 14
367551at33208	Complete	TRINITY_DN89438_c2_g1_i1:396-2432	519.1	374	https://v10-1.orthodb.org/?query=367551at33208	Helicase, C-terminal
367596at33208	Fragmented	TRINITY_DN71431_c6_g8_i1:7-1293	400.5	291	https://v10-1.orthodb.org/?query=367596at33208	Zinc finger, CCHC-type
367957at33208	Complete	TRINITY_DN91476_c12_g2_i9:80-1471	422.3	297	https://v10-1.orthodb.org/?query=367957at33208	Dolichyl-phosphate N-acetylglucosaminephosphotransferase 1
368565at33208	Complete	TRINITY_DN89682_c5_g1_i5:187-1566	558.2	329	https://v10-1.orthodb.org/?query=368565at33208	serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit gamma
368670at33208	Complete	TRINITY_DN73284_c11_g1_i5:680-1870	321.6	201	https://v10-1.orthodb.org/?query=368670at33208	Nuclear respiratory factor-1, activation binding domain
368875at33208	Complete	TRINITY_DN91859_c3_g1_i4:321-1100	277.8	196	https://v10-1.orthodb.org/?query=368875at33208	Phospholipid/glycerol acyltransferase
371241at33208	Complete	TRINITY_DN91365_c3_g1_i4:2107-3120	254.3	177	https://v10-1.orthodb.org/?query=371241at33208	Mitochondrial import inner membrane translocase subunit Tim50
371297at33208	Complete	TRINITY_DN78896_c17_g1_i4:282-1346	586.6	328	https://v10-1.orthodb.org/?query=371297at33208	Replication factor C subunit 3
371526at33208	Complete	TRINITY_DN80202_c6_g1_i1:2530-3420	493.0	242	https://v10-1.orthodb.org/?query=371526at33208	CCR4-NOT transcription complex subunit 9
372257at33208	Complete	TRINITY_DN91933_c10_g3_i6:199-1451	266.5	202	https://v10-1.orthodb.org/?query=372257at33208	TatD family
372707at33208	Complete	TRINITY_DN72467_c13_g1_i13:86-946	397.4	236	https://v10-1.orthodb.org/?query=372707at33208	Actin-related protein 2/3 complex subunit 2
373040at33208	Complete	TRINITY_DN87551_c7_g10_i1:2-1348	452.0	246	https://v10-1.orthodb.org/?query=373040at33208	Zinc finger, CCCH-type
376982at33208	Fragmented	TRINITY_DN93286_c1_g1_i1:54-632	360.6	166	https://v10-1.orthodb.org/?query=376982at33208	26S proteasome non-ATPase regulatory subunit 14
378033at33208	Complete	TRINITY_DN83611_c9_g1_i8:414-2246	421.5	419	https://v10-1.orthodb.org/?query=378033at33208	uncharacterized protein KIAA2013 homolog
378316at33208	Complete	TRINITY_DN88949_c16_g2_i1:126-1127	460.4	268	https://v10-1.orthodb.org/?query=378316at33208	Probable tRNA N6-adenosine threonylcarbamoyltransferase
378768at33208	Complete	TRINITY_DN86894_c6_g1_i2:773-1693	502.1	260	https://v10-1.orthodb.org/?query=378768at33208	Small GTPase
378913at33208	Complete	TRINITY_DN86158_c17_g1_i2:274-1014	194.9	150	https://v10-1.orthodb.org/?query=378913at33208	Intraflagellar transport complex B protein 46
379076at33208	Fragmented	TRINITY_DN91582_c3_g1_i1:157-486	79.0	95	https://v10-1.orthodb.org/?query=379076at33208	Nucleoporin p58/p45
379636at33208	Complete	TRINITY_DN87573_c0_g1_i1:511-1641	359.7	294	https://v10-1.orthodb.org/?query=379636at33208	26S Proteasome non-ATPase regulatory subunit 13
379771at33208	Complete	TRINITY_DN75433_c12_g1_i2:72-1829	263.4	233	https://v10-1.orthodb.org/?query=379771at33208	Asparagine synthase
380583at33208	Missing
381303at33208	Complete	TRINITY_DN90478_c3_g5_i1:675-1954	186.8	220	https://v10-1.orthodb.org/?query=381303at33208	Peroxisomal biogenesis factor 3
382000at33208	Missing
382262at33208	Complete	TRINITY_DN92513_c8_g1_i1:214-1995	87.9	98	https://v10-1.orthodb.org/?query=382262at33208	Zinc finger CCCH-type containing 14
382750at33208	Complete	TRINITY_DN92953_c7_g1_i1:328-1896	409.5	347	https://v10-1.orthodb.org/?query=382750at33208	Dephospho-CoA kinase
383313at33208	Complete	TRINITY_DN73294_c16_g1_i3:961-2169	380.8	292	https://v10-1.orthodb.org/?query=383313at33208	Trafficking protein particle complex subunit 13
384187at33208	Complete	TRINITY_DN74773_c11_g1_i6:963-3558	607.4	375	https://v10-1.orthodb.org/?query=384187at33208	SNW domain-containing protein 1
386666at33208	Complete	TRINITY_DN75310_c17_g1_i3:85-1229	113.9	149	https://v10-1.orthodb.org/?query=386666at33208	WASH1, WAHD domain
387079at33208	Complete	TRINITY_DN86170_c10_g2_i2:91-1185	226.2	218	https://v10-1.orthodb.org/?query=387079at33208	Zinc finger, double-stranded RNA binding
387117at33208	Complete	TRINITY_DN78949_c1_g1_i1:631-1719	243.5	212	https://v10-1.orthodb.org/?query=387117at33208	Acyl transferase
387878at33208	Missing
389367at33208	Complete	TRINITY_DN73704_c14_g1_i4:260-1174	401.6	241	https://v10-1.orthodb.org/?query=389367at33208	dolichyl-phosphate beta-glucosyltransferase
389527at33208	Complete	TRINITY_DN91349_c2_g1_i5:825-3320	729.9	578	https://v10-1.orthodb.org/?query=389527at33208	Conserved oligomeric Golgi complex, subunit 3
389570at33208	Complete	TRINITY_DN82894_c13_g1_i1:72-1334	485.4	321	https://v10-1.orthodb.org/?query=389570at33208	Phenylalanyl-tRNA synthetase
389591at33208	Fragmented	TRINITY_DN78767_c11_g1_i1:204-764	104.5	122	https://v10-1.orthodb.org/?query=389591at33208	ATP-dependent (S)-NAD(P)H-hydrate dehydratase
390192at33208	Complete	TRINITY_DN82389_c14_g2_i3:108-1595	348.0	315	https://v10-1.orthodb.org/?query=390192at33208	alpha-1,3/1,6-mannosyltransferase ALG2
390402at33208	Complete	TRINITY_DN77767_c5_g1_i3:397-1134	288.5	208	https://v10-1.orthodb.org/?query=390402at33208	glyoxalase domain-containing protein 4
391896at33208	Complete	TRINITY_DN86507_c13_g1_i2:553-1578	428.2	264	https://v10-1.orthodb.org/?query=391896at33208	DnaJ domain
393219at33208	Complete	TRINITY_DN71841_c0_g2_i1:196-1257	228.8	238	https://v10-1.orthodb.org/?query=393219at33208	Protein HGH1 C-terminal
393291at33208	Duplicated	TRINITY_DN88782_c9_g1_i1:153-1076	113.7	250	https://v10-1.orthodb.org/?query=393291at33208	signal peptide peptidase-like 3
393291at33208	Duplicated	TRINITY_DN72541_c18_g1_i3:842-1516	121.2	196	https://v10-1.orthodb.org/?query=393291at33208	signal peptide peptidase-like 3
393419at33208	Complete	TRINITY_DN82555_c7_g2_i5:434-2257	511.1	417	https://v10-1.orthodb.org/?query=393419at33208	NEDD8-activating enzyme E1 regulatory subunit
393895at33208	Complete	TRINITY_DN77644_c22_g2_i1:279-1655	701.4	420	https://v10-1.orthodb.org/?query=393895at33208	26S proteasome non-ATPase regulatory subunit 3
395147at33208	Complete	TRINITY_DN79414_c3_g2_i3:171-1809	344.5	254	https://v10-1.orthodb.org/?query=395147at33208	FAD/NAD(P)-binding domain
395183at33208	Complete	TRINITY_DN85283_c14_g1_i2:183-2093	300.1	173	https://v10-1.orthodb.org/?query=395183at33208	SprT-like
395556at33208	Complete	TRINITY_DN93718_c1_g1_i11:0-1334	310.0	231	https://v10-1.orthodb.org/?query=395556at33208	Phosphatidate cytidylyltransferase, mitochondrial
395919at33208	Complete	TRINITY_DN74729_c11_g1_i4:920-2989	342.2	273	https://v10-1.orthodb.org/?query=395919at33208	Rad4 beta-hairpin domain 1
395948at33208	Complete	TRINITY_DN91575_c3_g1_i1:1-558	268.6	176	https://v10-1.orthodb.org/?query=395948at33208	Cramped chromatin regulator homolog 1
396237at33208	Complete	TRINITY_DN86977_c13_g2_i3:276-1319	258.0	256	https://v10-1.orthodb.org/?query=396237at33208	Translation initiation factor eIF-2B subunit beta
397019at33208	Complete	TRINITY_DN78957_c13_g2_i2:141-1328	574.0	320	https://v10-1.orthodb.org/?query=397019at33208	ubiquitin-like modifier-activating enzyme 5
397659at33208	Complete	TRINITY_DN77492_c12_g2_i8:90-1693	327.8	321	https://v10-1.orthodb.org/?query=397659at33208	CDK5 regulatory subunit-associated protein 3
398013at33208	Complete	TRINITY_DN86669_c5_g1_i3:572-1507	511.2	278	https://v10-1.orthodb.org/?query=398013at33208	WD40 repeat
398202at33208	Complete	TRINITY_DN74648_c6_g1_i18:851-2020	301.7	265	https://v10-1.orthodb.org/?query=398202at33208	RGP1 homolog, RAB6A GEF complex partner 1
398607at33208	Complete	TRINITY_DN84405_c12_g1_i4:132-908	368.8	219	https://v10-1.orthodb.org/?query=398607at33208	Zinc finger protein 330
399092at33208	Complete	TRINITY_DN71094_c0_g1_i1:48-953	282.2	178	https://v10-1.orthodb.org/?query=399092at33208	ubiquitin fusion degradation protein 1 homolog
399439at33208	Complete	TRINITY_DN89960_c7_g3_i3:953-2008	183.2	166	https://v10-1.orthodb.org/?query=399439at33208	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit
400042at33208	Complete	TRINITY_DN78928_c15_g1_i2:908-1909	270.2	277	https://v10-1.orthodb.org/?query=400042at33208	Winged helix-like DNA-binding domain superfamily
401196at33208	Complete	TRINITY_DN82231_c0_g1_i3:172-981	238.6	170	https://v10-1.orthodb.org/?query=401196at33208	Tim44-like domain
401220at33208	Complete	TRINITY_DN78837_c0_g1_i4:171-1415	455.9	331	https://v10-1.orthodb.org/?query=401220at33208	Atg6/beclin, coiled-coil domain
401679at33208	Complete	TRINITY_DN75108_c0_g2_i1:130-687	80.8	94	https://v10-1.orthodb.org/?query=401679at33208	tRNA intron endonuclease, catalytic domain-like
401779at33208	Complete	TRINITY_DN83301_c16_g1_i2:372-1250	408.2	235	https://v10-1.orthodb.org/?query=401779at33208	Arsenical pump ATPase, ArsA/GET3
403171at33208	Complete	TRINITY_DN72729_c13_g1_i1:62-1600	298.9	293	https://v10-1.orthodb.org/?query=403171at33208	protein LTV1 homolog
403817at33208	Complete	TRINITY_DN90955_c4_g3_i1:446-1372	65.9	112	https://v10-1.orthodb.org/?query=403817at33208	Nucleotide exchange factor Fes1
404988at33208	Complete	TRINITY_DN73432_c8_g2_i1:173-1474	295.6	292	https://v10-1.orthodb.org/?query=404988at33208	Dol-P-Glc
405257at33208	Complete	TRINITY_DN86350_c0_g1_i4:8-1141	326.6	260	https://v10-1.orthodb.org/?query=405257at33208	Conserved oligomeric Golgi complex subunit 8
406927at33208	Complete	TRINITY_DN84439_c14_g2_i1:109-744	147.2	130	https://v10-1.orthodb.org/?query=406927at33208	Nuclear speckle splicing regulatory protein 1
407472at33208	Complete	TRINITY_DN80290_c13_g1_i4:696-2561	413.4	369	https://v10-1.orthodb.org/?query=407472at33208	DnaJ domain
409006at33208	Complete	TRINITY_DN90607_c6_g1_i9:1809-2948	332.4	269	https://v10-1.orthodb.org/?query=409006at33208	WD40 repeat
409186at33208	Fragmented	TRINITY_DN92820_c15_g1_i1:330-1805	294.4	312	https://v10-1.orthodb.org/?query=409186at33208	ESF1 homolog
411515at33208	Complete	TRINITY_DN79942_c14_g1_i6:180-1109	376.0	256	https://v10-1.orthodb.org/?query=411515at33208	Protein prenyltransferase, alpha subunit
411664at33208	Complete	TRINITY_DN82124_c11_g2_i8:516-1415	151.2	159	https://v10-1.orthodb.org/?query=411664at33208	Fanconi anemia complex, subunit FancL, WD-repeat containing domain
411755at33208	Complete	TRINITY_DN92897_c8_g5_i4:501-1919	517.6	376	https://v10-1.orthodb.org/?query=411755at33208	coiled-coil domain-containing protein 47
412370at33208	Complete	TRINITY_DN77356_c16_g1_i1:270-1010	113.6	153	https://v10-1.orthodb.org/?query=412370at33208	NADP-dependent oxidoreductase domain
412542at33208	Complete	TRINITY_DN77457_c8_g1_i1:147-1004	273.7	231	https://v10-1.orthodb.org/?query=412542at33208	Exosome complex component, N-terminal domain
412930at33208	Complete	TRINITY_DN91123_c1_g2_i2:2633-4362	339.3	271	https://v10-1.orthodb.org/?query=412930at33208	DnaJ domain
413334at33208	Complete	TRINITY_DN69381_c0_g1_i2:266-1372	319.6	275	https://v10-1.orthodb.org/?query=413334at33208	Elongator complex protein 4
