#                                                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
83303at6656_6973_0:00313d|TRINITY_DN91732_c6_g2_i1:1-318|+        -            106 83303at6656          -            284   1.2e-61  207.7   1.5   1   1   2.7e-63   1.4e-61  207.5   1.5    27   126     5   106     2   106 0.97 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i10:104-970|-  -            289 83303at6656          -            284   2.5e-05   22.8   2.9   2   5     0.062       3.1    6.1   0.0    27    61    41    75    36    80 0.91 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i10:104-970|-  -            289 83303at6656          -            284   2.5e-05   22.8   2.9   3   5     0.024       1.2    7.4   0.0    26    63    82   119    77   127 0.88 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i10:104-970|-  -            289 83303at6656          -            284   2.5e-05   22.8   2.9   4   5      0.86        44    2.4   0.1    35    87   133   185   119   255 0.57 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i10:104-970|-  -            289 83303at6656          -            284   2.5e-05   22.8   2.9   5   5         5   2.5e+02   -0.1   0.0    48    65   234   251   207   284 0.67 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i11:104-970|-  -            289 83303at6656          -            284   2.5e-05   22.8   2.9   1   5      0.46        23    3.3   0.1    77   102     6    31     1    40 0.72 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i11:104-970|-  -            289 83303at6656          -            284   2.5e-05   22.8   2.9   2   5     0.062       3.1    6.1   0.0    27    61    41    75    36    80 0.91 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i11:104-970|-  -            289 83303at6656          -            284   2.5e-05   22.8   2.9   3   5     0.024       1.2    7.4   0.0    26    63    82   119    77   127 0.88 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i11:104-970|-  -            289 83303at6656          -            284   2.5e-05   22.8   2.9   4   5      0.86        44    2.4   0.1    35    87   133   185   119   255 0.57 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i11:104-970|-  -            289 83303at6656          -            284   2.5e-05   22.8   2.9   5   5         5   2.5e+02   -0.1   0.0    48    65   234   251   207   284 0.67 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i13:104-970|-  -            289 83303at6656          -            284   2.5e-05   22.8   2.9   1   5      0.46        23    3.3   0.1    77   102     6    31     1    40 0.72 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i13:104-970|-  -            289 83303at6656          -            284   2.5e-05   22.8   2.9   2   5     0.062       3.1    6.1   0.0    27    61    41    75    36    80 0.91 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i13:104-970|-  -            289 83303at6656          -            284   2.5e-05   22.8   2.9   3   5     0.024       1.2    7.4   0.0    26    63    82   119    77   127 0.88 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i13:104-970|-  -            289 83303at6656          -            284   2.5e-05   22.8   2.9   4   5      0.86        44    2.4   0.1    35    87   133   185   119   255 0.57 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i13:104-970|-  -            289 83303at6656          -            284   2.5e-05   22.8   2.9   5   5         5   2.5e+02   -0.1   0.0    48    65   234   251   207   284 0.67 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i14:104-970|-  -            289 83303at6656          -            284   2.5e-05   22.8   2.9   1   5      0.46        23    3.3   0.1    77   102     6    31     1    40 0.72 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i14:104-970|-  -            289 83303at6656          -            284   2.5e-05   22.8   2.9   2   5     0.062       3.1    6.1   0.0    27    61    41    75    36    80 0.91 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i14:104-970|-  -            289 83303at6656          -            284   2.5e-05   22.8   2.9   3   5     0.024       1.2    7.4   0.0    26    63    82   119    77   127 0.88 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i14:104-970|-  -            289 83303at6656          -            284   2.5e-05   22.8   2.9   4   5      0.86        44    2.4   0.1    35    87   133   185   119   255 0.57 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i14:104-970|-  -            289 83303at6656          -            284   2.5e-05   22.8   2.9   5   5         5   2.5e+02   -0.1   0.0    48    65   234   251   207   284 0.67 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i16:104-970|-  -            289 83303at6656          -            284   2.5e-05   22.8   2.9   1   5      0.46        23    3.3   0.1    77   102     6    31     1    40 0.72 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i16:104-970|-  -            289 83303at6656          -            284   2.5e-05   22.8   2.9   2   5     0.062       3.1    6.1   0.0    27    61    41    75    36    80 0.91 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i16:104-970|-  -            289 83303at6656          -            284   2.5e-05   22.8   2.9   3   5     0.024       1.2    7.4   0.0    26    63    82   119    77   127 0.88 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i16:104-970|-  -            289 83303at6656          -            284   2.5e-05   22.8   2.9   4   5      0.86        44    2.4   0.1    35    87   133   185   119   255 0.57 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i16:104-970|-  -            289 83303at6656          -            284   2.5e-05   22.8   2.9   5   5         5   2.5e+02   -0.1   0.0    48    65   234   251   207   284 0.67 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i2:104-970|-   -            289 83303at6656          -            284   2.5e-05   22.8   2.9   1   5      0.46        23    3.3   0.1    77   102     6    31     1    40 0.72 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i2:104-970|-   -            289 83303at6656          -            284   2.5e-05   22.8   2.9   2   5     0.062       3.1    6.1   0.0    27    61    41    75    36    80 0.91 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i2:104-970|-   -            289 83303at6656          -            284   2.5e-05   22.8   2.9   3   5     0.024       1.2    7.4   0.0    26    63    82   119    77   127 0.88 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i2:104-970|-   -            289 83303at6656          -            284   2.5e-05   22.8   2.9   4   5      0.86        44    2.4   0.1    35    87   133   185   119   255 0.57 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i2:104-970|-   -            289 83303at6656          -            284   2.5e-05   22.8   2.9   5   5         5   2.5e+02   -0.1   0.0    48    65   234   251   207   284 0.67 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i5:104-970|-   -            289 83303at6656          -            284   2.5e-05   22.8   2.9   1   5      0.46        23    3.3   0.1    77   102     6    31     1    40 0.72 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i5:104-970|-   -            289 83303at6656          -            284   2.5e-05   22.8   2.9   2   5     0.062       3.1    6.1   0.0    27    61    41    75    36    80 0.91 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i5:104-970|-   -            289 83303at6656          -            284   2.5e-05   22.8   2.9   3   5     0.024       1.2    7.4   0.0    26    63    82   119    77   127 0.88 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i5:104-970|-   -            289 83303at6656          -            284   2.5e-05   22.8   2.9   4   5      0.86        44    2.4   0.1    35    87   133   185   119   255 0.57 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i5:104-970|-   -            289 83303at6656          -            284   2.5e-05   22.8   2.9   5   5         5   2.5e+02   -0.1   0.0    48    65   234   251   207   284 0.67 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i7:105-971|-   -            289 83303at6656          -            284   2.5e-05   22.8   2.9   1   5      0.46        23    3.3   0.1    77   102     6    31     1    40 0.72 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i7:105-971|-   -            289 83303at6656          -            284   2.5e-05   22.8   2.9   2   5     0.062       3.1    6.1   0.0    27    61    41    75    36    80 0.91 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i7:105-971|-   -            289 83303at6656          -            284   2.5e-05   22.8   2.9   3   5     0.024       1.2    7.4   0.0    26    63    82   119    77   127 0.88 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i7:105-971|-   -            289 83303at6656          -            284   2.5e-05   22.8   2.9   4   5      0.86        44    2.4   0.1    35    87   133   185   119   255 0.57 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i7:105-971|-   -            289 83303at6656          -            284   2.5e-05   22.8   2.9   5   5         5   2.5e+02   -0.1   0.0    48    65   234   251   207   284 0.67 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i8:105-971|-   -            289 83303at6656          -            284   2.5e-05   22.8   2.9   1   5      0.46        23    3.3   0.1    77   102     6    31     1    40 0.72 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i8:105-971|-   -            289 83303at6656          -            284   2.5e-05   22.8   2.9   2   5     0.062       3.1    6.1   0.0    27    61    41    75    36    80 0.91 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i8:105-971|-   -            289 83303at6656          -            284   2.5e-05   22.8   2.9   3   5     0.024       1.2    7.4   0.0    26    63    82   119    77   127 0.88 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i8:105-971|-   -            289 83303at6656          -            284   2.5e-05   22.8   2.9   4   5      0.86        44    2.4   0.1    35    87   133   185   119   255 0.57 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i8:105-971|-   -            289 83303at6656          -            284   2.5e-05   22.8   2.9   5   5         5   2.5e+02   -0.1   0.0    48    65   234   251   207   284 0.67 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i9:105-971|-   -            289 83303at6656          -            284   2.5e-05   22.8   2.9   1   5      0.46        23    3.3   0.1    77   102     6    31     1    40 0.72 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i9:105-971|-   -            289 83303at6656          -            284   2.5e-05   22.8   2.9   2   5     0.062       3.1    6.1   0.0    27    61    41    75    36    80 0.91 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i9:105-971|-   -            289 83303at6656          -            284   2.5e-05   22.8   2.9   3   5     0.024       1.2    7.4   0.0    26    63    82   119    77   127 0.88 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i9:105-971|-   -            289 83303at6656          -            284   2.5e-05   22.8   2.9   4   5      0.86        44    2.4   0.1    35    87   133   185   119   255 0.57 -
83755at6656_108931_0:002353|TRINITY_DN93367_c10_g1_i9:105-971|-   -            289 83303at6656          -            284   2.5e-05   22.8   2.9   5   5         5   2.5e+02   -0.1   0.0    48    65   234   251   207   284 0.67 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i2:78-2477|-    -            800 83303at6656          -            284   3.4e-05   22.4   3.3   1   2   2.6e-05    0.0013   17.2   0.0    62   200    82   219    21   226 0.77 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i2:78-2477|-    -            800 83303at6656          -            284   3.4e-05   22.4   3.3   2   2       1.9        99    1.2   0.1   106   184   288   360   283   386 0.53 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i3:214-3218|-    -            913 83303at6656          -            284   3.7e-05   22.3   3.4   1   2   1.7e-05   0.00086   17.8   0.0    63   200    83   219    22   226 0.78 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i3:214-3218|-    -            913 83303at6656          -            284   3.7e-05   22.3   3.4   2   2       2.1   1.1e+02    1.1   0.2   106   182   288   369   283   399 0.57 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i11:190-993|+   -            268 83303at6656          -            284     4e-05   22.2   4.1   1   1   1.8e-06   9.3e-05   21.0   1.8    27   148    39   159    23   161 0.78 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i12:190-993|+   -            268 83303at6656          -            284     4e-05   22.2   4.1   1   1   1.8e-06   9.3e-05   21.0   1.8    27   148    39   159    23   161 0.78 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i13:190-993|+   -            268 83303at6656          -            284     4e-05   22.2   4.1   1   1   1.8e-06   9.3e-05   21.0   1.8    27   148    39   159    23   161 0.78 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i1:190-993|+    -            268 83303at6656          -            284     4e-05   22.2   4.1   1   1   1.8e-06   9.3e-05   21.0   1.8    27   148    39   159    23   161 0.78 -
83755at6656_158441_0:0021ca|TRINITY_DN79845_c2_g1_i6:190-993|+    -            268 83303at6656          -            284     4e-05   22.2   4.1   1   1   1.8e-06   9.3e-05   21.0   1.8    27   148    39   159    23   161 0.78 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i5:97-2271|-    -            725 83303at6656          -            284   4.7e-05   21.9   3.1   1   3     3e-05    0.0015   17.0   0.0    66   200    35   168    14   175 0.76 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i5:97-2271|-    -            725 83303at6656          -            284   4.7e-05   21.9   3.1   2   3       1.6        80    1.5   0.2   106   180   237   316   232   346 0.57 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i5:97-2271|-    -            725 83303at6656          -            284   4.7e-05   21.9   3.1   3   3       9.5   4.8e+02   -1.1   0.1   158   199   455   497   422   511 0.67 -
58110at6656_77166_0:00051d|TRINITY_DN80667_c15_g1_i2:221-715|+    -            165 83303at6656          -            284   6.1e-05   21.6   1.3   1   4       3.9     2e+02    0.2   0.0   270   284     2    16     1    16 0.89 -
58110at6656_77166_0:00051d|TRINITY_DN80667_c15_g1_i2:221-715|+    -            165 83303at6656          -            284   6.1e-05   21.6   1.3   2   4      0.78        40    2.5   0.0    73    93    33    53    26    69 0.60 -
58110at6656_77166_0:00051d|TRINITY_DN80667_c15_g1_i2:221-715|+    -            165 83303at6656          -            284   6.1e-05   21.6   1.3   3   4     0.014       0.7    8.3   0.0    18    63    81   126    75   133 0.89 -
58110at6656_77166_0:00051d|TRINITY_DN80667_c15_g1_i2:221-715|+    -            165 83303at6656          -            284   6.1e-05   21.6   1.3   4   4     0.058         3    6.2   0.0    29    59   134   164   128   165 0.89 -
31119at6656_56086_0:003184|TRINITY_DN71555_c11_g1_i1:665-1303|+   -            213 83303at6656          -            284   6.4e-05   21.5   0.0   1   2     0.051       2.6    6.4   0.0    25    62    26    63    20    75 0.79 -
31119at6656_56086_0:003184|TRINITY_DN71555_c11_g1_i1:665-1303|+   -            213 83303at6656          -            284   6.4e-05   21.5   0.0   2   2     0.039         2    6.8   0.0    27    62   114   149   108   154 0.89 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i4:214-2952|-    -            913 83303at6656          -            284   7.8e-05   21.2   3.6   1   2   3.2e-05    0.0016   16.9   0.0    62   200    82   219    21   226 0.77 -
13934at6656_35525_0:003a55|TRINITY_DN80523_c6_g1_i4:214-2952|-    -            913 83303at6656          -            284   7.8e-05   21.2   3.6   2   2       2.1   1.1e+02    1.1   0.2   106   182   288   369   283   399 0.57 -
58110at6656_7425_0:001868|TRINITY_DN82468_c10_g1_i1:248-1303|-    -            352 83303at6656          -            284   8.2e-05   21.1   7.2   1   4       2.4   1.2e+02    0.9   0.0   132   150    56    74    44   101 0.84 -
58110at6656_7425_0:001868|TRINITY_DN82468_c10_g1_i1:248-1303|-    -            352 83303at6656          -            284   8.2e-05   21.1   7.2   2   4   0.00025     0.013   14.0   0.3    29    70   184   226   146   233 0.86 -
58110at6656_7425_0:001868|TRINITY_DN82468_c10_g1_i1:248-1303|-    -            352 83303at6656          -            284   8.2e-05   21.1   7.2   3   4      0.12         6    5.2   0.6    33    68   245   281   241   302 0.84 -
58110at6656_7425_0:001868|TRINITY_DN82468_c10_g1_i1:248-1303|-    -            352 83303at6656          -            284   8.2e-05   21.1   7.2   4   4       1.6        81    1.5   0.0   269   284   302   317   284   317 0.82 -
58110at6656_7425_0:001868|TRINITY_DN82468_c10_g1_i3:2498-3553|-   -            352 83303at6656          -            284   8.2e-05   21.1   7.2   1   4       2.4   1.2e+02    0.9   0.0   132   150    56    74    44   101 0.84 -
58110at6656_7425_0:001868|TRINITY_DN82468_c10_g1_i3:2498-3553|-   -            352 83303at6656          -            284   8.2e-05   21.1   7.2   2   4   0.00025     0.013   14.0   0.3    29    70   184   226   146   233 0.86 -
58110at6656_7425_0:001868|TRINITY_DN82468_c10_g1_i3:2498-3553|-   -            352 83303at6656          -            284   8.2e-05   21.1   7.2   3   4      0.12         6    5.2   0.6    33    68   245   281   241   302 0.84 -
58110at6656_7425_0:001868|TRINITY_DN82468_c10_g1_i3:2498-3553|-   -            352 83303at6656          -            284   8.2e-05   21.1   7.2   4   4       1.6        81    1.5   0.0   269   284   302   317   284   317 0.82 -
103749at6656_110193_0:003054|TRINITY_DN85821_c14_g1_i1:183-1067|+ -            295 83303at6656          -            284   8.3e-05   21.1   0.6   1   2   0.00012     0.006   15.0   0.0    72   150    35   111     4   153 0.78 -
103749at6656_110193_0:003054|TRINITY_DN85821_c14_g1_i1:183-1067|+ -            295 83303at6656          -            284   8.3e-05   21.1   0.6   2   2      0.25        13    4.1   0.5   190   284   184   279   161   279 0.66 -
83755at6656_7539_0:001b71|TRINITY_DN92485_c10_g1_i3:632-1066|-    -            145 83303at6656          -            284   9.6e-05   20.9   0.8   1   2      0.33        17    3.7   0.0    25    57    25    57    15    67 0.79 -
83755at6656_7539_0:001b71|TRINITY_DN92485_c10_g1_i3:632-1066|-    -            145 83303at6656          -            284   9.6e-05   20.9   0.8   2   2   0.00091     0.046   12.1   1.2    24   100    66   141    60   145 0.77 -
83755at6656_7091_0:0009ff|TRINITY_DN89115_c8_g1_i1:233-934|+      -            234 83303at6656          -            284    0.0001   20.8   0.2   1   2   0.00052     0.026   12.9   0.0    26    93     7    77     2    95 0.84 -
83755at6656_7091_0:0009ff|TRINITY_DN89115_c8_g1_i1:233-934|+      -            234 83303at6656          -            284    0.0001   20.8   0.2   2   2     0.084       4.3    5.7   0.1    10    64    91   145    82   151 0.79 -
83755at6656_7091_0:0009ff|TRINITY_DN89115_c8_g1_i3:233-934|+      -            234 83303at6656          -            284    0.0001   20.8   0.2   1   2   0.00052     0.026   12.9   0.0    26    93     7    77     2    95 0.84 -
83755at6656_7091_0:0009ff|TRINITY_DN89115_c8_g1_i3:233-934|+      -            234 83303at6656          -            284    0.0001   20.8   0.2   2   2     0.084       4.3    5.7   0.1    10    64    91   145    82   151 0.79 -
58110at6656_123851_0:00295a|TRINITY_DN73327_c12_g1_i1:227-1222|-  -            332 83303at6656          -            284   0.00012   20.7   0.0   1   3      0.62        31    2.8   0.0   160   190    73   102    41   114 0.79 -
58110at6656_123851_0:00295a|TRINITY_DN73327_c12_g1_i1:227-1222|-  -            332 83303at6656          -            284   0.00012   20.7   0.0   2   3      0.14         7    5.0   0.0    27    95   121   189   110   197 0.71 -
58110at6656_123851_0:00295a|TRINITY_DN73327_c12_g1_i1:227-1222|-  -            332 83303at6656          -            284   0.00012   20.7   0.0   3   3     0.034       1.7    6.9   0.0    31    63   212   244   194   268 0.80 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i4:287-1003|-   -            239 83303at6656          -            284    0.0002   19.9   1.6   1   4      0.34        17    3.7   0.0    35   107    44   116    34   125 0.84 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i4:287-1003|-   -            239 83303at6656          -            284    0.0002   19.9   1.6   2   4      0.11       5.8    5.2   0.0     3    95    89   196    87   199 0.68 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i4:287-1003|-   -            239 83303at6656          -            284    0.0002   19.9   1.6   3   4      0.02         1    7.7   0.0    27    63   171   207   162   211 0.89 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i4:287-1003|-   -            239 83303at6656          -            284    0.0002   19.9   1.6   4   4     0.069       3.5    6.0   0.0   162   185   212   235   207   237 0.89 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i2:3297-3953|-  -            219 83303at6656          -            284   0.00022   19.7   0.1   1   1   1.3e-05   0.00068   18.1   0.1    29   192     4   171     2   181 0.79 -
83755at6656_246812_0:001332|TRINITY_DN76062_c4_g3_i8:3316-3972|-  -            219 83303at6656          -            284   0.00022   19.7   0.1   1   1   1.3e-05   0.00068   18.1   0.1    29   192     4   171     2   181 0.79 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i5:331-1146|-   -            272 83303at6656          -            284   0.00023   19.7   3.5   1   3      0.39        20    3.5   0.0    35   108    44   117    33   133 0.85 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i5:331-1146|-   -            272 83303at6656          -            284   0.00023   19.7   3.5   2   3     0.026       1.3    7.4   0.0    27    62   171   206   161   210 0.89 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i5:331-1146|-   -            272 83303at6656          -            284   0.00023   19.7   3.5   3   3     0.016      0.81    8.0   0.3   162   195   212   245   207   259 0.82 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i4:690-2048|+  -            453 83303at6656          -            284   0.00028   19.4   8.1   1   3    0.0084      0.43    9.0   0.4    28   146   157   275   151   286 0.83 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i4:690-2048|+  -            453 83303at6656          -            284   0.00028   19.4   8.1   2   3     0.039         2    6.8   0.2    24   100   283   359   275   366 0.86 -
50947at6656_294128_0:00321d|TRINITY_DN73614_c11_g1_i4:690-2048|+  -            453 83303at6656          -            284   0.00028   19.4   8.1   3   3      0.05       2.6    6.4   0.3    38    76   387   421   369   452 0.69 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i5:1335-2207|+  -            291 83303at6656          -            284   0.00033   19.2   2.9   1   3     0.022       1.1    7.6   0.1   124   197    79   147    73   153 0.76 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i5:1335-2207|+  -            291 83303at6656          -            284   0.00033   19.2   2.9   2   3      0.27        14    4.0   0.2    27    54   177   204   167   236 0.72 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i5:1335-2207|+  -            291 83303at6656          -            284   0.00033   19.2   2.9   3   3     0.087       4.4    5.6   0.0    24    60   255   291   245   291 0.91 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i6:2063-2935|+  -            291 83303at6656          -            284   0.00033   19.2   2.9   1   3     0.022       1.1    7.6   0.1   124   197    79   147    73   153 0.76 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i6:2063-2935|+  -            291 83303at6656          -            284   0.00033   19.2   2.9   2   3      0.27        14    4.0   0.2    27    54   177   204   167   236 0.72 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i6:2063-2935|+  -            291 83303at6656          -            284   0.00033   19.2   2.9   3   3     0.087       4.4    5.6   0.0    24    60   255   291   245   291 0.91 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i8:2350-3222|+  -            291 83303at6656          -            284   0.00033   19.2   2.9   1   3     0.022       1.1    7.6   0.1   124   197    79   147    73   153 0.76 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i8:2350-3222|+  -            291 83303at6656          -            284   0.00033   19.2   2.9   2   3      0.27        14    4.0   0.2    27    54   177   204   167   236 0.72 -
71018at6656_286706_0:003768|TRINITY_DN89883_c1_g1_i8:2350-3222|+  -            291 83303at6656          -            284   0.00033   19.2   2.9   3   3     0.087       4.4    5.6   0.0    24    60   255   291   245   291 0.91 -
96971at6656_143948_0:000b2a|TRINITY_DN80445_c11_g1_i2:389-766|-   -            126 83303at6656          -            284   0.00033   19.2   0.5   1   1   8.8e-06   0.00045   18.7   0.5   134   225     4    92     2   108 0.82 -
96971at6656_143948_0:000b2a|TRINITY_DN80445_c11_g1_i4:389-766|-   -            126 83303at6656          -            284   0.00033   19.2   0.5   1   1   8.8e-06   0.00045   18.7   0.5   134   225     4    92     2   108 0.82 -
40929at6656_224129_0:0022f0|TRINITY_DN79765_c9_g1_i3:1-1025|+     -            299 83303at6656          -            284   0.00035   19.1   0.1   1   2      0.65        33    2.7   0.0   122   150    67    96    62   113 0.79 -
40929at6656_224129_0:0022f0|TRINITY_DN79765_c9_g1_i3:1-1025|+     -            299 83303at6656          -            284   0.00035   19.1   0.1   2   2   0.00028     0.014   13.8   0.0     8   150   114   253   107   296 0.77 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i1:97-2537|-    -            719 83303at6656          -            284   0.00036   19.1   2.7   1   3   0.00031     0.016   13.7   0.0    66   150    35   123    14   133 0.78 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i1:97-2537|-    -            719 83303at6656          -            284   0.00036   19.1   2.7   2   3       1.5        76    1.6   0.1   106   182   231   312   226   342 0.57 -
13934at6656_378494_0:004e3c|TRINITY_DN80523_c6_g1_i1:97-2537|-    -            719 83303at6656          -            284   0.00036   19.1   2.7   3   3       9.4   4.8e+02   -1.1   0.1   158   199   449   491   416   505 0.67 -
31119at6656_133901_0:003be5|TRINITY_DN87686_c12_g1_i5:196-2867|-  -            796 83303at6656          -            284   0.00038   19.0   4.9   1   3    0.0084      0.43    8.9   0.0     4    67    66   138    63   143 0.69 -
31119at6656_133901_0:003be5|TRINITY_DN87686_c12_g1_i5:196-2867|-  -            796 83303at6656          -            284   0.00038   19.0   4.9   2   3       6.3   3.2e+02   -0.5   0.1   169   210   191   232   173   240 0.72 -
31119at6656_133901_0:003be5|TRINITY_DN87686_c12_g1_i5:196-2867|-  -            796 83303at6656          -            284   0.00038   19.0   4.9   3   3     0.012      0.63    8.4   0.1    30   102   482   553   469   564 0.84 -
31119at6656_133901_0:003be5|TRINITY_DN87686_c12_g1_i6:187-2858|-  -            796 83303at6656          -            284   0.00038   19.0   4.9   1   3    0.0084      0.43    8.9   0.0     4    67    66   138    63   143 0.69 -
31119at6656_133901_0:003be5|TRINITY_DN87686_c12_g1_i6:187-2858|-  -            796 83303at6656          -            284   0.00038   19.0   4.9   2   3       6.3   3.2e+02   -0.5   0.1   169   210   191   232   173   240 0.72 -
31119at6656_133901_0:003be5|TRINITY_DN87686_c12_g1_i6:187-2858|-  -            796 83303at6656          -            284   0.00038   19.0   4.9   3   3     0.012      0.63    8.4   0.1    30   102   482   553   469   564 0.84 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i2:331-1266|-   -            312 83303at6656          -            284   0.00039   18.9   3.7   1   3      0.52        27    3.1   0.0    35   108    84   157    75   173 0.85 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i2:331-1266|-   -            312 83303at6656          -            284   0.00039   18.9   3.7   2   3     0.032       1.7    7.0   0.0    27    63   211   247   206   251 0.88 -
79915at6656_378494_0:0034d5|TRINITY_DN71308_c0_g1_i2:331-1266|-   -            312 83303at6656          -            284   0.00039   18.9   3.7   3   3     0.019      0.98    7.8   0.3   162   195   252   285   247   299 0.82 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i4:169-2720|-    -            806 83303at6656          -            284    0.0004   18.9   4.9   1   3    0.0085      0.44    8.9   0.0     4    67    68   140    65   145 0.69 -
31119at6656_6850_0:001291|TRINITY_DN87686_c12_g1_i4:169-2720|-    -            806 83303at6656          -            284    0.0004   18.9   4.9   2   3       6.4   3.3e+02   -0.5   0.1   169   210   193   234   175   242 0.72 -
