#                                                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                                                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                                              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
112645at6656_103372_0:00094d|TRINITY_DN86376_c13_g1_i4:29-673|+    -            215 112645at6656         -            165   1.7e-96  319.6   0.9   1   1   3.4e-98   2.1e-96  319.3   0.9     1   165     6   180     6   180 0.97 -
128331at6656_7539_0:000af2|TRINITY_DN71293_c0_g1_i1:335-820|+      -            162 112645at6656         -            165   9.5e-08   30.9   0.0   1   1     2e-09   1.2e-07   30.6   0.0     8   121     9   123     4   133 0.83 -
128331at6656_114398_0:00409d|TRINITY_DN75491_c10_g3_i4:196-669|+   -            158 112645at6656         -            165   1.1e-07   30.8   0.0   1   1     2e-09   1.3e-07   30.6   0.0     7    85     2    79     1   121 0.82 -
128331at6656_114398_0:00409d|TRINITY_DN75491_c10_g3_i5:1264-1737|+ -            158 112645at6656         -            165   1.1e-07   30.8   0.0   1   1     2e-09   1.3e-07   30.6   0.0     7    85     2    79     1   121 0.82 -
137197at6656_45779_0:0039a1|TRINITY_DN92813_c15_g2_i2:14-217|+     -             68 112645at6656         -            165   1.3e-07   30.5   0.0   1   1   2.2e-09   1.3e-07   30.5   0.0     8    65     1    61     1    68 0.85 -
115462at6656_51655_0:00100c|TRINITY_DN78647_c12_g1_i2:236-673|-    -            146 112645at6656         -            165   1.3e-07   30.5   0.0   1   1   4.3e-09   2.6e-07   29.5   0.0     7    99    10   112     5   116 0.79 -
109444at6656_62625_0:002267|TRINITY_DN72342_c14_g2_i2:611-973|-    -            121 112645at6656         -            165   2.1e-07   29.8   0.0   1   1   4.1e-09   2.5e-07   29.6   0.0    64   160     4   109     1   113 0.79 -
137197at6656_7130_0:0018e4|TRINITY_DN80537_c15_g1_i11:1141-1395|-  -             85 112645at6656         -            165   2.1e-07   29.8   0.0   1   1   3.9e-09   2.4e-07   29.6   0.0     7    73     7    76     3    85 0.81 -
137197at6656_7130_0:0018e4|TRINITY_DN80537_c15_g1_i1:1141-1395|-   -             85 112645at6656         -            165   2.1e-07   29.8   0.0   1   1   3.9e-09   2.4e-07   29.6   0.0     7    73     7    76     3    85 0.81 -
137197at6656_7130_0:0018e4|TRINITY_DN80537_c15_g1_i8:871-1119|-    -             83 112645at6656         -            165   3.7e-07   29.0   0.0   1   1   7.5e-09   4.6e-07   28.7   0.0     7    65     7    68     3    79 0.85 -
128331at6656_62625_0:002052|TRINITY_DN71548_c7_g1_i1:85-615|+      -            177 112645at6656         -            165   4.5e-07   28.8   0.2   1   1   9.3e-09   5.7e-07   28.4   0.2     7   123    17   134    14   150 0.79 -
137197at6656_1218281_0:000164|TRINITY_DN81041_c8_g1_i2:93-638|+    -            182 112645at6656         -            165     5e-07   28.6   0.0   1   1   1.1e-08   6.5e-07   28.2   0.0    10   152     2   160     1   172 0.73 -
128331at6656_7159_0:000a6a|TRINITY_DN80447_c14_g1_i1:194-712|+     -            173 112645at6656         -            165     5e-07   28.6   0.0   1   1   1.1e-08   6.5e-07   28.2   0.0     9    86     1    77     1   100 0.88 -
137197at6656_29029_0:0009c1|TRINITY_DN92873_c0_g6_i1:2232-2591|-   -            120 112645at6656         -            165   5.9e-07   28.4   0.1   1   1   1.1e-08     7e-07   28.1   0.1     8   118     1   120     1   120 0.67 -
137197at6656_29029_0:0009c1|TRINITY_DN92873_c0_g6_i4:2233-2592|-   -            120 112645at6656         -            165   5.9e-07   28.4   0.1   1   1   1.1e-08     7e-07   28.1   0.1     8   118     1   120     1   120 0.67 -
137197at6656_438503_0:001d80|TRINITY_DN80537_c15_g1_i3:1141-1545|- -            135 112645at6656         -            165   7.6e-07   28.0   0.0   1   1   1.6e-08   9.6e-07   27.7   0.0     7    72    57   125    52   135 0.81 -
112645at6656_418985_0:00006a|TRINITY_DN86874_c5_g1_i2:213-632|+    -            140 112645at6656         -            165   1.2e-06   27.4   0.0   1   1   2.3e-06   0.00014   20.6   0.0     4   120     5   139     2   140 0.66 -
115462at6656_7130_0:0014a3|TRINITY_DN87009_c11_g2_i1:184-651|+     -            156 112645at6656         -            165   2.2e-06   26.5   0.8   1   2   0.00038     0.023   13.4   0.1     4    60     4    66     2    74 0.75 -
115462at6656_7130_0:0014a3|TRINITY_DN87009_c11_g2_i1:184-651|+     -            156 112645at6656         -            165   2.2e-06   26.5   0.8   2   2    0.0012     0.074   11.8   0.0    71   131    98   155    91   156 0.82 -
115462at6656_7130_0:0014a3|TRINITY_DN87009_c11_g2_i2:184-651|+     -            156 112645at6656         -            165   2.2e-06   26.5   0.8   1   2   0.00038     0.023   13.4   0.1     4    60     4    66     2    74 0.75 -
115462at6656_7130_0:0014a3|TRINITY_DN87009_c11_g2_i2:184-651|+     -            156 112645at6656         -            165   2.2e-06   26.5   0.8   2   2    0.0012     0.074   11.8   0.0    71   131    98   155    91   156 0.82 -
115462at6656_7130_0:0014a3|TRINITY_DN87009_c11_g2_i3:184-651|+     -            156 112645at6656         -            165   2.2e-06   26.5   0.8   1   2   0.00038     0.023   13.4   0.1     4    60     4    66     2    74 0.75 -
115462at6656_7130_0:0014a3|TRINITY_DN87009_c11_g2_i3:184-651|+     -            156 112645at6656         -            165   2.2e-06   26.5   0.8   2   2    0.0012     0.074   11.8   0.0    71   131    98   155    91   156 0.82 -
137197at6656_1629725_0:0008c6|TRINITY_DN90901_c5_g1_i1:42-377|-    -            112 112645at6656         -            165   3.3e-06   26.0   0.0   1   1   9.1e-08   5.6e-06   25.2   0.0     8    63     1    59     1    68 0.85 -
137197at6656_7130_0:0018e4|TRINITY_DN80537_c15_g1_i5:871-1138|-    -             81 112645at6656         -            165     4e-06   25.7   0.0   1   1   9.1e-08   5.6e-06   25.2   0.0     7    65     7    66     3    77 0.76 -
109444at6656_218467_0:004042|TRINITY_DN76652_c12_g2_i1:559-1047|-  -            163 112645at6656         -            165   4.7e-06   25.4   0.0   1   1   9.6e-08   5.9e-06   25.1   0.0     9   151     2   158     1   162 0.76 -
109444at6656_407821_0:004e09|TRINITY_DN70912_c0_g2_i1:52-216|-     -             55 112645at6656         -            165   8.1e-06   24.7   0.0   1   1   1.3e-07   8.1e-06   24.7   0.0     7    45     1    39     1    55 0.81 -
137197at6656_6850_0:001122|TRINITY_DN79012_c13_g1_i1:1053-1394|-   -            114 112645at6656         -            165   1.1e-05   24.3   0.1   1   1   2.1e-07   1.3e-05   24.0   0.1    92   154     2    68     1    81 0.82 -
137197at6656_407821_0:003af8|TRINITY_DN79684_c11_g1_i1:2-112|-     -             37 112645at6656         -            165   1.1e-05   24.3   0.0   1   1   1.9e-07   1.1e-05   24.2   0.0     7    43     1    37     1    37 0.98 -
115208at6656_218467_0:00181b|TRINITY_DN77251_c5_g1_i1:90-569|+     -            160 112645at6656         -            165   1.5e-05   23.8   0.0   1   1     4e-07   2.4e-05   23.1   0.0     9   154     2   156     1   160 0.75 -
128331at6656_62625_0:002052|TRINITY_DN87183_c6_g4_i3:129-584|+     -            152 112645at6656         -            165   3.3e-05   22.7   0.0   1   1   6.6e-07   4.1e-05   22.4   0.0     8   119     4   116     2   134 0.79 -
128331at6656_28612_0:0051eb|TRINITY_DN91105_c10_g1_i1:1-234|-      -             78 112645at6656         -            165   3.9e-05   22.5   0.0   1   1   6.8e-07   4.1e-05   22.4   0.0    45   117     4    78     1    78 0.89 -
128331at6656_62625_0:002052|TRINITY_DN87183_c6_g4_i2:129-623|+     -            165 112645at6656         -            165   4.2e-05   22.4   0.0   1   1   8.7e-07   5.3e-05   22.0   0.0     8   119     4   116     2   134 0.78 -
128331at6656_110193_0:002167|TRINITY_DN91105_c7_g2_i3:7-321|+      -            105 112645at6656         -            165   9.1e-05   21.2   0.0   1   1   1.7e-06    0.0001   21.1   0.0    46   121     1    78     1    92 0.86 -
40323at6656_294128_0:001199|TRINITY_DN85993_c2_g3_i6:289-2154|+    -            622 112645at6656         -            165   0.00014   20.7   0.0   1   2    0.0014     0.089   11.5   0.0     8   140     8   146     3   166 0.69 -
40323at6656_294128_0:001199|TRINITY_DN85993_c2_g3_i6:289-2154|+    -            622 112645at6656         -            165   0.00014   20.7   0.0   2   2       0.1       6.3    5.5   0.0    78   122   496   539   461   544 0.85 -
40323at6656_294128_0:001199|TRINITY_DN85993_c2_g3_i1:164-2050|+    -            629 112645at6656         -            165   0.00014   20.6   0.0   1   2    0.0015      0.09   11.5   0.0     8   140    15   153    10   173 0.69 -
40323at6656_294128_0:001199|TRINITY_DN85993_c2_g3_i1:164-2050|+    -            629 112645at6656         -            165   0.00014   20.6   0.0   2   2       0.1       6.4    5.5   0.0    78   122   503   546   468   551 0.85 -
119012at6656_1155016_0:00155a|TRINITY_DN87183_c6_g4_i1:129-350|+   -             74 112645at6656         -            165   0.00017   20.4   0.0   1   1     3e-06   0.00018   20.3   0.0     8    72     4    67     1    72 0.88 -
119012at6656_1155016_0:00155a|TRINITY_DN87183_c6_g4_i4:129-350|+   -             74 112645at6656         -            165   0.00017   20.4   0.0   1   1     3e-06   0.00018   20.3   0.0     8    72     4    67     1    72 0.88 -
128331at6656_7070_0:002817|TRINITY_DN86520_c10_g2_i1:695-1243|-    -            183 112645at6656         -            165   0.00025   19.8   0.0   1   1   5.4e-06   0.00033   19.4   0.0     7   118    15   131    10   153 0.71 -
137197at6656_1218281_0:000164|TRINITY_DN81041_c8_g1_i1:93-437|+    -            115 112645at6656         -            165   0.00029   19.6   0.0   1   1   5.9e-06   0.00036   19.3   0.0    10   113     2   112     1   114 0.72 -
128331at6656_28612_0:00318b|TRINITY_DN86520_c10_g2_i3:67-414|-     -            116 112645at6656         -            165   0.00037   19.3   0.0   1   1   6.6e-06    0.0004   19.2   0.0     7    85    15    96     9   114 0.81 -
119012at6656_218467_0:0029fc|TRINITY_DN91105_c8_g1_i1:26-340|+     -            105 112645at6656         -            165   0.00045   19.0   0.0   1   1     8e-06   0.00049   18.9   0.0    38   120     2    86     1   101 0.85 -
40323at6656_7397_0:003bba|TRINITY_DN85993_c2_g3_i5:176-733|+       -            186 112645at6656         -            165    0.0019   17.0   0.0   1   1   7.5e-05    0.0046   15.7   0.0     7   140    10   149     6   170 0.69 -
137197at6656_407821_0:003af8|TRINITY_DN77280_c13_g1_i8:55-198|-    -             48 112645at6656         -            165    0.0057   15.4   0.0   1   1   9.4e-05    0.0057   15.4   0.0     7    46     5    44     2    48 0.86 -
84576at6656_7004_0:003a3b|TRINITY_DN86894_c6_g1_i2:773-1693|-      -            307 112645at6656         -            165    0.0072   15.1   0.1   1   1   0.00029     0.018   13.8   0.0     8    66     4    66     1   107 0.71 -
128331at6656_294128_0:0040d6|TRINITY_DN83192_c11_g2_i2:119-724|+   -            202 112645at6656         -            165     0.012   14.3   0.0   1   1   0.00025     0.015   14.0   0.0     9   124    20   144     8   158 0.68 -
137197at6656_407821_0:003af8|TRINITY_DN77280_c13_g1_i9:230-352|-   -             41 112645at6656         -            165     0.012   14.3   0.0   1   1   0.00021     0.013   14.3   0.0     7    33     5    31     2    40 0.85 -
84576at6656_7004_0:003a3b|TRINITY_DN86894_c6_g1_i3:773-1690|-      -            306 112645at6656         -            165     0.018   13.8   0.1   1   1   0.00081      0.05   12.4   0.0     8    66     3    65     2   106 0.71 -
84576at6656_7004_0:003a3b|TRINITY_DN86894_c6_g1_i4:773-1684|-      -            304 112645at6656         -            165     0.025   13.3   0.1   1   1     0.001     0.062   12.0   0.0     9    66     2    63     1   104 0.71 -
84576at6656_7004_0:003a3b|TRINITY_DN86894_c6_g1_i6:773-1684|-      -            304 112645at6656         -            165     0.025   13.3   0.1   1   1     0.001     0.062   12.0   0.0     9    66     2    63     1   104 0.71 -
40323at6656_294128_0:001199|TRINITY_DN85993_c2_g3_i4:260-1948|+    -            563 112645at6656         -            165      0.06   12.1   0.1   1   2      0.54        33    3.2   0.0   107   140    54    87    21   107 0.70 -
40323at6656_294128_0:001199|TRINITY_DN85993_c2_g3_i4:260-1948|+    -            563 112645at6656         -            165      0.06   12.1   0.1   2   2     0.089       5.5    5.7   0.0    78   122   437   480   401   485 0.85 -
25554at6656_7222_0:00135b|TRINITY_DN86266_c0_g1_i2:112-2670|-      -            853 112645at6656         -            165     0.072   11.8   0.0   1   1     0.003      0.18   10.5   0.0    25   109    53   135    44   163 0.83 -
25554at6656_7222_0:00135b|TRINITY_DN86266_c0_g1_i3:296-2854|-      -            853 112645at6656         -            165     0.072   11.8   0.0   1   1     0.003      0.18   10.5   0.0    25   109    53   135    44   163 0.83 -
150182at6656_34740_0:0041c6|TRINITY_DN90781_c14_g1_i2:137-403|+    -             89 112645at6656         -            165     0.081   11.7   0.1   1   1    0.0013     0.078   11.7   0.1    60   110     1    52     1    88 0.74 -
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis/busco_output/busco_downloads/lineages/arthropoda_odb10/hmms/112645at6656.hmm
# Target file:     /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis/busco_output/busco_p_monodon/run_arthropoda_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis/busco_output/busco_p_monodon/run_arthropoda_odb10/hmmer_output/initial_run_results/112645at6656.out --cpu 1 /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis/busco_output/busco_downloads/lineages/arthropoda_odb10/hmms/112645at6656.hmm /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis/busco_output/busco_p_monodon/run_arthropoda_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas 
# Current dir:     /home/luigui/Documents/2026/p_monodon_transcriptome/06_busco_analysis
# Date:            Tue Feb 17 14:44:44 2026
# [ok]
