10_S10	11_S11	12_S12	1_S1	2_S2	3_S3	4_S4	5_S5	6_S6	7_S7	8_S8	9_S9
TRINITY_DN88418_c8_g1_i10	-1.48268499859103	-0.273485602617034	-1.26160848932839	-0.458246238869742	-0.135454930008343	-1.2455756938938	1.03960977167233	1.25476920186803	1.08587132720048	1.58277755848966	0.432526256202978	-0.538498162125141
TRINITY_DN88509_c2_g1_i1	-1.38660135066847	-0.415612398673762	-1.65237938034855	-0.734943018896482	0.110665336559776	-0.355036626313394	0.773067566674834	0.920456800370088	1.68555627895457	0.945532267287489	0.374990237892907	-0.265695712838998
TRINITY_DN85095_c2_g2_i2	-0.586815291570337	-0.5649944827182	-0.677556738218275	-0.662103418874574	-1.07916291573863	-3.39849181957803	0.946620644557592	1.47738651637227	1.50782158256774	1.84273821593741	1.1179646438923	0.0765930633707481
TRINITY_DN88058_c2_g1_i1	-0.464038572846346	-0.313478896270965	-0.329160518503235	0.0986312532563557	-0.257395348862951	-0.464038572846346	0.330065325713402	0.520733039539079	0.445158490145341	0.12955423301825	0.768008140503763	-0.464038572846346
TRINITY_DN72666_c7_g1_i3	1.26498804264147	1.57187595559154	0.577831959872045	-0.451284329327697	1.7919803440523	1.73014009731012	-0.745306427645175	-1.37030188096514	-1.49443112124535	-1.21424513202685	-2.90696381310389	1.24571630484662
TRINITY_DN89390_c1_g1_i9	-0.887062336156085	-0.691001642706265	-0.751242194680722	-0.0513659192497355	0.0441365984089341	-0.252796915692853	0.716024042815983	0.21654436163509	0.83908077343017	1.63723409174939	0.187420940337381	-1.00697179989128
TRINITY_DN71444_c6_g1_i3	-1.03972706987039	-1.388182274235	-1.57305525819691	-0.737741279573754	0.826367043198164	-1.62912327632508	-0.315848387187653	1.88198748747819	1.40252266309254	1.72986306294415	0.729863062944152	0.113074225731583
TRINITY_DN81713_c7_g1_i1	-0.587439997758463	-1.0165582247616	-1.00050017949623	-1.30264362236915	-1.31002111291371	-1.52496975099836	1.11745649242477	0.891908225772453	2.05877413468911	1.12715967624143	1.58591331932097	-0.039078960151218
TRINITY_DN63333_c0_g1_i2	-0.228492892876891	-0.259130425414891	-0.186397157055194	-0.294754335145613	-0.294754335145613	-0.294754335145613	0.527363939583732	0.433819267413752	0.111238024530224	0.563624589936458	0.181368084734539	-0.259130425414891
TRINITY_DN84498_c10_g1_i21	-0.373656181972158	-0.116645563766134	-0.359300888995088	-0.373656181972158	-0.373656181972158	-0.373656181972158	0.693294061952469	0.775603183527465	0.616209440894129	-0.177049137877341	0.436169814125293	-0.373656181972158
TRINITY_DN89641_c0_g1_i7	-1.12294728932213	-1.60157718773061	-1.2644154255759	-1.98699025718641	-2.44399466623215	-1.45381075389122	1.68256057363626	2.48361508917189	2.53092842124275	2.10352964071418	2.16843969681908	-1.09533784164573
TRINITY_DN87490_c15_g3_i1	-0.998993638491652	-0.558274280116525	-0.713972832729018	-1.18792521363498	-0.701439138956887	-0.209275141418258	0.607802668679871	1.11512433425	1.09556023579938	1.15180050554617	0.703304025870023	-0.303711524798124
TRINITY_DN78725_c12_g3_i8	0.0951018086610954	-0.172807747979413	0.472275745179314	-0.221043933632261	-0.0019528753860642	-0.221043933632261	-0.221043933632261	-0.221043933632261	-0.221043933632261	-0.221043933632261	-0.221043933632261	1.15469060495089
TRINITY_DN92612_c1_g2_i1	-1.36054342598462	-0.325561293856334	-1.33433513373347	-0.874354892573563	0.0654572376315734	-0.40641876016474	1.03352316306125	1.07033257638448	0.857604228281883	1.33479092906493	0.414720763224756	-0.47521539133615
TRINITY_DN71396_c2_g1_i4	-0.692561876813184	-1.2490379749372	-1.44762037626694	-0.987876215052776	0.197292470646386	-0.18223834869097	-0.689857722387049	1.56688056467056	1.26020104417349	0.952669703570083	1.2117510192993	0.060397711788295
TRINITY_DN77025_c11_g2_i1	-1.121531441741	-0.954074695889435	-0.680829059068807	-1.34803997154968	-1.34803997154968	-1.34803997154968	1.75007635391713	1.48464754488985	0.961427287258562	1.91499443428412	1.30019535822396	-0.610785867225348
TRINITY_DN84181_c9_g1_i2	-0.239350825304969	-0.133672747410432	-0.0784306371238658	-0.239350825304969	-0.239350825304969	-0.239350825304969	0.353285603301609	0.312534278166756	0.338863340167485	0.00187921021047663	-0.0177830367665594	0.180727290674405
TRINITY_DN77200_c8_g1_i1	-0.77022169207736	-0.551449586419609	-0.490672199460549	-0.690721313486208	-0.750322134639655	-0.7914694257814	0.576797383772833	0.735253278455934	1.45036170702721	0.925016776479123	0.848099405590227	-0.490672199460549
TRINITY_DN89847_c10_g1_i1	0.934091373474384	1.39861902131915	0.890514730962495	-0.393581290399129	0.936147959768321	1.20752547385652	-1.36074989793176	-1.1379453368865	-1.29311118105639	-1.243054855262	-1.25239271984134	1.31393672199624
TRINITY_DN80501_c9_g3_i1	-1.3818112325591	-0.759812150445009	-1.37593607395571	-0.449065605172867	-0.423264781905432	-0.816139182492567	1.27297430828574	1.41656139942323	1.00951641586629	1.46019955892087	0.726924001475617	-0.680146657441071
TRINITY_DN86483_c4_g1_i3	-1.32002991787324	-0.957766370953489	-1.34587467066334	-0.722121324474192	-1.15172589765285	-0.0334459692185942	1.26532660034071	0.964048017977052	0.804392212726327	1.54005578443055	1.32790308497928	-0.370761549618206
TRINITY_DN93344_c5_g8_i1	-0.406462028133545	-0.425121044575335	-0.760950648955972	-1.09099992910746	-0.204715326067419	-3.95156550916547	1.13657608770355	1.28924489982958	2.41735994965849	0.980826430903058	1.20438606219542	-0.188578944284893
TRINITY_DN93470_c1_g1_i2	0.748656110154453	0.643503849983947	-0.285898023363035	-0.427269224429433	0.748656110154453	1.05675880514669	-0.499271403289132	-0.606000416969742	-0.589156906806327	-0.70163163606474	-0.697459984847082	0.609112720329947
TRINITY_DN84525_c11_g1_i1	0.2448838972089	0.130444216720333	-0.815163486461039	-0.416813116115075	1.46727631854535	2.43352314041279	-0.815163486461039	-0.797954196428816	-0.698798729769255	-0.815163486461039	-0.815163486461039	0.898092415269934
TRINITY_DN88422_c4_g1_i1	-0.370823932704115	-0.268266907177964	-0.314888660938585	-0.525277525383988	-0.525277525383988	-0.525277525383988	0.744354125556451	0.592417517285767	0.298471834924285	0.792026542977927	0.331509020904093	-0.228966964675895
TRINITY_DN89150_c12_g1_i2	-0.702294853198675	-0.638347160487199	-0.940920039820892	-1.25252873360786	-0.565173249304557	-1.31163520811444	1.20412541411456	1.10137563015244	1.36925265537096	1.21597941222693	0.92011457924082	-0.399948446572092
TRINITY_DN82683_c9_g1_i2	-1.22897616502898	-0.346403912014257	-0.28954157505858	-0.0878319599945654	-0.606903143281731	-2.01724424789582	0.811793440773317	1.54823107356914	1.02767439247946	1.42064927857835	0.547621647192108	-0.779068829318443
TRINITY_DN80672_c0_g1_i10	-1.46984761817983	-0.75760757942024	-1.73922608598531	-1.43535168975775	0.16420776818297	-0.578682320837307	1.43075029257069	1.02671660468715	2.00234461308192	1.40786139868327	0.459439317584639	-0.510604700610209
TRINITY_DN76545_c9_g1_i1	-1.03824607168761	-0.606231022002914	-1.17840292228455	-1.25809181091371	-1.21596633524103	-1.53904812474476	1.52428223606219	1.04615480511467	1.12566225209873	1.47816116528746	0.987271133072378	0.674454695239152
TRINITY_DN78611_c2_g1_i11	-1.56866348238472	-0.587007624932912	-1.28453625761685	-0.228189187135011	-0.254914606220374	-0.567856311360215	0.61374858328439	0.689266637310939	1.63903717834724	0.802357941091171	0.883124304424624	-0.136367174808279
TRINITY_DN75880_c0_g1_i5	-0.222052291768708	-1.42091882274693	0.0834941920559178	-2.09988288152688	-1.85061995141199	0.0938195031985583	0.948064557418686	1.41662589497064	2.04516400226909	0.807324987485599	1.31388151772781	-1.11490070767179
TRINITY_DN74618_c11_g2_i1	-1.06680650227864	-1.00701700752048	-0.867154476947639	-1.02304611675022	-0.665555954729867	-0.582606978492396	1.14812596866706	1.24782247778569	1.29049049658697	1.37362852581371	0.768073436395921	-0.615953868530121
TRINITY_DN90150_c8_g1_i18	-0.0290414754214614	1.16759688754651	-0.692982139118309	-0.91578670016357	2.21826991417506	1.59871433611071	-0.80609183533764	-0.799421943471786	-0.848147983288207	-0.864762697139103	-0.91578670016357	0.887440336271357
TRINITY_DN82695_c4_g1_i4	1.34780452787878	1.58175798678814	0.06428120938302	-0.471696198586385	-0.26502641586994	0.371793614632321	-0.87004656893235	-0.723391346812884	-0.785982304143875	-0.87004656893235	-0.87004656893235	1.49059863352787
TRINITY_DN84919_c0_g1_i15	-1.17199957877686	-1.06875089158092	-0.634577003703966	-1.71776011757707	-1.1386497640519	-0.948227757917719	1.51141749267423	1.24787373606289	1.70092684065341	0.986061470117758	1.10710061915495	0.126584954945211
TRINITY_DN78855_c1_g1_i12	-0.935407275660045	-1.95344419992036	-1.35993775692304	-0.755153965114464	0.195457085946551	0.229194792215711	-1.1784419752607	2.02915402640345	1.37397453226358	0.847534574969167	1.29549011673258	0.21158004434757
TRINITY_DN88687_c0_g1_i6	0.340425552032869	0.982423135291866	0.0461518998706629	-0.0445051921151383	1.48178140127841	1.45282021830167	-0.863932946473317	-0.900364216443059	-0.907952373533636	-0.97411586422374	-1.10536039750199	0.492628783515403
TRINITY_DN84186_c9_g1_i4	-0.12208425698625	0.0589742357248481	-0.133150045012847	0.578885337768904	0.763987867114714	-0.188345699254972	-0.172562702014044	-0.188345699254972	-0.171136409222749	-0.188345699254972	-0.188345699254972	-0.0495312303526897
TRINITY_DN85095_c2_g4_i2	-0.678500871409715	0.0298408283384508	-1.56315949458504	-0.924856536096878	-0.556653530725628	-3.97187135561447	1.06858276573516	1.74780494886149	1.74780494886149	1.90874071079887	1.15291168602749	0.0393558998087866
TRINITY_DN86630_c11_g2_i10	0.737819970028993	1.09479175014838	0.0442162093040128	-0.439599567960244	0.980360609887645	1.39386556881163	-0.603836230716885	-0.864232224020273	-0.908927222740041	-1.12424412699637	-1.6067095537955	1.29649481804866
TRINITY_DN71523_c0_g1_i1	-1.40589789454176	-0.406124786138268	-1.2590923206336	-0.786149288231727	0.287991078818079	-0.781601431400627	0.738767478054472	1.24124123379474	1.02014255090546	1.43454308226021	0.31346345231724	-0.397283155204223
TRINITY_DN91169_c8_g1_i6	0.0676525830936109	0.207542699680424	-0.1637248893375	-0.204967871569381	-0.204967871569381	-0.204967871569381	0.191191617503774	0.157922771096479	0.134169513350205	0.122719492606666	-0.0700898172262692	-0.0324803560592469
TRINITY_DN74993_c15_g3_i1	-1.6795664905111	-0.86057204297128	-0.872320793198285	-1.5481225246861	-0.892560213845297	-1.40220454769987	1.68559222067704	1.78472222452148	1.34901015719828	1.92350353635661	1.12778843154651	-0.615269957387985
TRINITY_DN86412_c1_g2_i3	-0.210753626130475	-2.08048896085015	0.391710333224951	-1.66882769688874	-1.58470646374783	-0.44376019176299	0.818993928852095	1.58048740525506	2.41172531660007	0.890181027051607	1.3219028511481	-1.42646392275169
TRINITY_DN87001_c10_g1_i6	1.48379274121525	2.60326891477748	0.661125201756752	-0.806462194939339	1.48280706932023	-1.6512495450184	-0.784143815515745	-0.913130256235823	-1.06148605803342	-1.6512495450184	-1.6512495450184	2.28797703270981
TRINITY_DN91468_c9_g2_i1	0.519138000890932	0.693967729602589	0.267599233894968	-0.0900085345961449	0.430269252391874	-0.425720444916607	-0.257078409357768	-0.2635104086023	-0.341656180128132	-0.425720444916607	-0.425720444916607	0.318440650653803
TRINITY_DN87827_c11_g1_i2	-1.45456553606604	-0.38041455270088	-1.03273139427096	-0.939143240397897	-0.648601626716212	-0.79876156595704	1.0052038617414	0.842950047273566	1.44820207517905	1.01903294290347	0.996072135196222	-0.0572431461846818
TRINITY_DN90595_c13_g1_i1	-0.72599210576611	-0.630043511720524	-0.511297234203775	-0.792253548034831	-0.792253548034831	-0.792253548034831	1.22495574199739	0.86812748720758	0.566142713921823	1.51634032054945	0.625666459777134	-0.557139227658474
TRINITY_DN84186_c9_g1_i2	-0.0996004297494302	-0.0295978315322122	-0.191807867846519	0.100973881381327	0.510406383163922	0.635198141792458	-0.191807867846519	-0.191807867846519	-0.191807867846519	-0.191807867846519	-0.191807867846519	0.0334670620230502
TRINITY_DN83258_c8_g1_i1	1.13259887737481	1.02247663308071	-0.416793690991731	-0.763218868585943	0.855046612217404	0.676407719078228	-0.739458042614077	-0.499810174245474	-0.837731791710259	-0.961973209944634	-1.02610354736435	1.55855948370531
TRINITY_DN77361_c17_g1_i2	-1.3790855513159	-0.0507337884795485	-0.998661807118395	-1.60770992636386	-0.748517513487033	-0.412762917034263	0.991610696428304	0.585363696076229	1.65632421868592	0.943720184300679	0.900226006306655	0.120226702001216
TRINITY_DN92305_c8_g6_i1	1.43823591788418	1.06490793634111	0.338518059031207	-0.884329926239627	2.20951851056771	2.26804522185358	-0.912962868868366	-1.16986504501822	-1.66421748489763	-1.70933434973352	-2.01441052638424	1.03589455546382
TRINITY_DN84786_c1_g1_i4	-1.40864872755335	-0.79454189192223	-1.37110485061945	-0.455281278046574	-0.681107393087417	-0.35124308903306	0.935807257968515	0.782692964563628	1.42702219739685	1.13517428210675	1.01604047076481	-0.234809942538468
TRINITY_DN92378_c1_g3_i2	-0.457657666256936	-0.537633042977532	-0.314828481932271	-0.537633042977532	-0.537633042977532	-0.537633042977532	0.73856582205471	0.523106114880147	0.561998807036929	0.945215240090934	0.57540062232236	-0.421268286285747
TRINITY_DN91050_c6_g4_i9	-0.0124198614423578	-1.47848136374567	-0.551065256391279	-1.85031436445934	-1.0669104941866	-0.335741191629586	1.21774991048581	0.958746375167241	2.52847486490886	0.348416209270995	1.70471928297976	-1.46317411095782
TRINITY_DN87971_c9_g2_i2	-1.46086570685554	-0.781431961494748	-1.03074533351991	-0.650559263682617	-0.570427683285845	-1.0124009391183	1.30131133037141	1.42787518352826	1.03286181766726	1.43401311883337	0.68393671472694	-0.373567277170284
TRINITY_DN75427_c0_g2_i1	1.24911259790539	1.68719930186734	0.596380813763604	-0.493895340807433	1.18793519804145	1.4077926948754	-1.140193116211	-1.09167517992166	-1.27243256016496	-1.47418088006297	-1.96905028348911	1.31300675420396
TRINITY_DN89641_c0_g1_i1	-1.18059376443017	-1.34154472902684	-1.71688116820275	-1.88885860224376	-2.64475211782511	-1.52135909664653	1.90744310473903	2.56486734662743	2.56995468429586	2.08463238257119	2.28457396998517	-1.11748200984352
TRINITY_DN86006_c8_g1_i12	0.0841408520776781	0.363648898063896	-0.0947331060921173	-0.0947331060921173	-0.0947331060921173	-0.0947331060921173	-0.0947331060921173	-0.0947331060921173	-0.0947331060921173	-0.0775238160598942	-0.0947331060921173	0.387598914655259
TRINITY_DN72369_c2_g1_i2	-1.15858452286171	-0.445505078127881	-0.859798202088099	-1.00036818269879	-1.41400526737079	-4.48416149835318	1.76108619664356	2.03790811308429	2.02237243275987	2.11919114866057	1.34211358400826	0.079751276343905
TRINITY_DN75244_c14_g1_i12	-1.86270947768795	-0.907893358847937	-1.27893474023913	0.0690958190213289	-0.397074923896647	-0.941850787349686	1.05306997895044	1.4359545658042	1.12496242918539	1.51472310881043	0.735428826911816	-0.544771440662266
TRINITY_DN78747_c0_g2_i1	-0.812079129644421	-0.382836339872269	-0.439676062389782	-1.17029407557339	-1.29731951392982	-0.929791652570004	1.13226465719166	1.29415335452209	0.901815632537023	0.876876710614343	0.82476800161094	0.00211841750363062
TRINITY_DN85902_c16_g1_i4	-1.03665666659496	-0.29636641005374	-0.666248966050187	-1.06926727578222	-0.0928657877339769	-0.348349622847882	0.438480597311399	0.414714917375675	1.05697272159775	1.03115473744202	0.58392128728709	-0.0154895319509702
TRINITY_DN73185_c3_g1_i3	-1.63812896595568	-0.561364410243629	-1.27962697143236	-0.343059030678099	0.159889214945478	-1.05258193867178	0.989471385113697	1.34598279164587	0.945392082595937	1.45246986070168	0.296279293313948	-0.31472331133507
TRINITY_DN76119_c16_g3_i7	-3.11347827484018	-1.55864387894599	-3.11347827484018	-2.09199854742973	0.935978243830415	-3.11347827484018	3.76757448856494	2.44012798184569	2.50528895880544	2.21438869656186	2.77862126808589	-1.65090238679798
TRINITY_DN74990_c10_g1_i2	-1.02978308070155	-0.411190436909173	-1.03516550494772	-0.453802475536513	-0.363537461317757	-1.16303628061839	0.920929634099906	1.07250504058091	0.884773769486079	1.06855363715038	0.655220102261564	-0.145466943547739
TRINITY_DN89527_c4_g2_i14	-0.347820117178754	-0.347820117178754	-0.347820117178754	-0.347820117178754	-0.347820117178754	-0.347820117178754	0.28723771254646	0.400641115825282	0.719130126745873	0.410056542569142	0.11789320241721	0.151962002968558
TRINITY_DN79966_c5_g7_i1	-0.98975114804416	-0.363227181400592	-1.13925576926429	-0.87636483665829	-0.382966169057895	-0.324541393868572	0.847774154998735	1.05776734161449	1.07177873411085	1.19620920363548	0.454003860163642	-0.551426796229401
TRINITY_DN85970_c0_g1_i2	-1.43168939664044	-0.593143675418691	-1.39952738647406	-0.213233715361934	-0.25143604097469	-1.47830033893203	0.915927107874182	1.19577349855554	1.31302754368387	1.28648267600811	0.985400189635548	-0.329280461955402
TRINITY_DN92063_c1_g1_i5	-1.18322891863731	-0.62750975111638	-1.64858697641737	-0.458453343390992	-0.0456509308286437	-0.248242036605975	0.981770763202978	1.10788535631184	0.878569351032232	1.14039104378077	0.596773102394249	-0.493717659725387
TRINITY_DN86722_c7_g1_i4	1.32986833634466	1.16437193095099	0.211166142429936	-0.992348268700823	1.6809820098165	2.28385059633142	-0.992348268700823	-0.992348268700823	-0.992348268700823	-0.992348268700823	-0.992348268700823	-0.716149403668581
TRINITY_DN87001_c10_g1_i5	1.18550877431636	2.86669888901546	0.043805262037139	-0.734403314360949	-0.205332014531837	-0.734403314360949	-0.734403314360949	-0.734403314360949	-0.436918398650374	-0.734403314360949	-0.734403314360949	0.952657373978944
TRINITY_DN84821_c0_g1_i7	-2.58273161625679	-3.30607173650796	-2.07833066066883	-1.90116861436283	-0.48967682733884	-3.30607173650796	2.94301326507808	2.92082207706343	3.24432106426803	3.57581308743369	0.893286518077146	0.0867951797228388
TRINITY_DN86171_c2_g4_i2	-1.6262019083056	-1.02379037779509	-1.13790740494197	-0.395994612401398	-0.752101123641616	-1.28154057074527	1.20499558121465	1.2486170391181	1.58251987530548	1.53509993600222	1.11547557102168	-0.46917200483119
TRINITY_DN92809_c2_g3_i5	-0.998726934843412	-0.413664893290747	-0.881206678637573	-0.620284228496499	-0.448726526310244	-0.516375033882191	0.589119465248237	0.932778810328722	0.981048915424042	1.30420302607321	0.666389772158083	-0.594555693771629
TRINITY_DN78704_c2_g1_i7	-0.735457244498531	-3.10608274185455	-1.51676690336763	-1.97072112799458	0.19022267073923	-0.481803996390511	-1.51814403958598	3.08864583982064	2.3219198610624	1.30962902379755	2.25623071569202	0.162327942579934
TRINITY_DN92816_c14_g6_i1	-1.3704971898609	-0.570029528385263	-0.755711461143577	-0.974744083502451	-0.173298877756133	-0.0784408998300226	0.592847196967742	0.948990518702799	1.12907419132521	1.27018813569134	0.814098053823856	-0.832476056032606
TRINITY_DN89079_c0_g1_i11	-1.37123054618296	-0.733160960373173	-1.34656573161286	-0.169113496679532	-0.0698627607736722	-1.80971945377151	0.999148082474352	1.25197447259641	1.3105860910459	1.25514957729413	0.824146210179777	-0.141351484196848
TRINITY_DN92213_c4_g2_i2	-0.921631243867302	-0.228506830137702	-0.60509322619201	-1.05970119677288	-0.961100617804268	-0.788510463962435	1.01376372755203	0.794083255653414	1.59582373101091	1.21229618690616	1.15320087741471	-1.20462419980062
TRINITY_DN85243_c1_g1_i2	-0.970897608287826	-0.692838614282191	-0.919384548699584	-1.32536831809245	-0.959864819951228	-1.12032868642144	1.30674072720359	1.26466455712307	1.56889262295082	1.05436000377755	1.34624691891613	-0.552222234236456
TRINITY_DN86483_c4_g1_i7	-1.90258411183049	-0.802486935057376	-1.30758146942299	-0.0179678477853296	-0.145816386488226	-0.719800438465925	1.1069094190765	1.36734590831801	0.81843482326834	1.35255087448086	0.961160107267616	-0.710163943360986
TRINITY_DN72369_c2_g1_i4	-1.00748467962737	-1.01523118214112	-0.520544556192858	-1.51203761894747	-3.21134869383998	-1.43916932042417	1.2516962718381	2.25657816444533	2.06116859356392	1.54717768574159	1.232840125669	0.356355209915019
TRINITY_DN85146_c11_g1_i5	1.17639303877129	1.03229499035317	0.722433924289426	-0.498807930720078	0.793678046223039	0.585810666247874	-0.351603005777849	-0.811307268286484	-1.23269069880122	-1.44430051271853	-1.16981251132353	1.19791126174289
TRINITY_DN85820_c0_g1_i6	-1.85353625611363	-0.566845554037799	-1.00873381425159	-0.528140313073433	-0.628095442105568	-1.29832826943503	1.03554052470571	1.05405545678479	1.5833794948573	1.2945547094058	1.09502613696693	-0.178876673703471
TRINITY_DN73996_c7_g1_i1	-1.23546654394197	-0.500931954119646	-1.02268612077734	-0.378820211008138	-0.520721910766675	-1.23500898686787	1.00120991760402	1.1115386937042	1.38263095163164	1.0452407248584	0.773648393493387	-0.420632953809996
TRINITY_DN91730_c9_g1_i1	-0.0159420330792315	0.383163188164939	-0.059398288605458	-0.942775620517259	-1.39167657166239	-1.39167657166239	0.733974529999133	0.585053649014766	0.808702226321639	0.637246138933626	-0.202010125012337	0.855339478104958
TRINITY_DN75949_c10_g1_i1	0.454143692756098	-1.70732664915617	0.222320780918746	-2.33284711754206	-1.78154392817213	-0.677351271455872	0.702112720811744	1.60953459797327	2.4670352090589	0.666812584062478	1.34124963635017	-0.964140255605172
TRINITY_DN88213_c2_g1_i2	-1.2587518114229	-1.47279197268514	-1.21446991726563	0.0938496913129376	-0.337577511030973	-0.554207694949072	0.00123739657119915	1.43765341941884	1.21470316134457	1.44960177758215	0.818498709401124	-0.17774524827711
TRINITY_DN75179_c5_g1_i1	-0.097667355780799	-0.587871729263187	-0.196779853658618	-1.63670068760183	-1.4052697337272	-2.2983025816723	1.01486491167623	1.0886775061023	2.21654209796751	1.28954587229148	1.14530572498285	-0.532344171316447
TRINITY_DN75179_c3_g2_i1	-0.339204158138279	-0.885371222187959	-0.295093802931966	-1.96087339362862	-1.56688813123167	-1.26942390631954	1.1150950289338	1.21215685915965	2.261656428658	1.04821980512496	1.43702907498916	-0.757302582427545
TRINITY_DN93344_c4_g10_i1	-1.15637433323647	-0.243736124698782	-0.590165504756362	-1.48374067227601	-1.41029084290644	-1.2100227959237	1.79332952601162	0.279302932101412	1.70066650990519	1.74777270413368	1.3348318767943	-0.761573275148439
TRINITY_DN85820_c0_g1_i11	-1.2102099646458	-0.695037432613017	-1.07018653808378	-0.445524001859599	-0.455906042662289	-1.8492056747885	1.08208545625951	1.30547489019	1.38416251416549	1.25376789664597	1.06561235974759	-0.365033462355582
TRINITY_DN93359_c2_g3_i1	0.444480831056097	0.308085748929539	0.158859740155063	0.0851586594474434	0.93664515487935	0.990401231048955	-0.440041951523967	-0.552021724707676	-0.607813676386116	-0.759547836091756	-0.806002257944066	0.241796081137135
TRINITY_DN82891_c2_g1_i17	-0.568683096310831	-0.523935163440061	-0.871467879187606	-0.85815221470689	-0.165994311803104	-2.71283026753047	1.19528641928258	1.18486130640851	1.57743957831471	0.956850626320549	1.08610327511962	-0.299478272467002
TRINITY_DN93701_c4_g1_i4	-0.45965011549359	-0.45965011549359	-0.178693801662533	-0.45965011549359	-0.45965011549359	-0.45965011549359	0.362468159235755	0.359200445401844	0.421622945935659	1.34729254908417	0.317716993956823	-0.331356714483772
TRINITY_DN79037_c4_g2_i2	1.76250148965957	1.26157877007426	0.862616477457242	-0.978982370288211	2.07010752425931	0.993767040036928	-0.850140390531016	-0.921326256932089	-1.45154876963758	-1.71824060930387	-2.07886753391857	1.04853462912403
TRINITY_DN72740_c0_g1_i8	-0.660311440833826	-0.564661848409529	-1.09773136485668	-0.754496663063039	-0.416339101452428	0.136686399682731	0.207575415472114	0.596338181869183	1.32506146405412	0.509223864206536	1.03877887952394	-0.320123786193124
TRINITY_DN74838_c0_g1_i6	0.857303091744214	1.01164794266499	-0.0594665398236763	-0.391585257592955	1.29530527820521	-1.05150981599533	-0.305627127093074	-0.622831406047103	-0.632510350564067	-0.669672732089286	-0.669672732089286	1.23861964868037
TRINITY_DN92810_c0_g2_i8	-1.12899425681204	-1.70877274932568	-1.64061863956892	-1.75431940174962	-1.89584684818971	-1.87536859737371	2.01704170650649	2.25019484543694	2.45814048964173	2.07222444695141	2.14391863033523	-0.937599625852132
TRINITY_DN80340_c15_g5_i3	-1.39260113941223	-0.201670279849615	-1.39260113941223	-0.371121412001778	-1.39260113941223	1.63402189127418	0.733049962249291	1.46637447487979	-0.184083879606685	0.919483122102525	1.08378054815501	-0.902031008966028
TRINITY_DN81229_c4_g1_i6	3.91230665895088	4.45205728550118	1.96369895410466	0.218179005397623	0.428672482529828	2.22948796237321	-3.6325349184559	-3.75728994946385	-2.04171537132521	-3.65511949882619	-4.39316941851574	4.27542680772951
TRINITY_DN89608_c1_g1_i10	-1.41207785829851	-1.111821139295	-1.50411782907948	-1.05777886039085	0.519463780000041	0.534393146345591	0.927654710646381	0.593673157659539	1.16382102993497	1.0183376505535	0.742457050710341	-0.414004838786531
TRINITY_DN84438_c9_g1_i1	0.793764456888154	0.923719939076918	0.243013343967221	-0.266468503254591	0.905123983195008	1.02062092263077	-0.633418026259295	-0.869154396239945	-0.974653573501744	-0.881485198150664	-1.02261992776348	0.761556979411646
TRINITY_DN86287_c12_g1_i1	0.807275897676894	1.4575580460815	0.26891958785274	-0.645620313935525	2.08460693017349	1.01068220219806	-1.13996314446833	-1.18913237116318	-1.10977111499336	-1.31187068716105	-1.74849504864804	1.51581001638679
TRINITY_DN90711_c0_g2_i1	-1.30842386029578	-0.725607101613964	-1.17620522203407	0.0960972946698693	-0.423571029662831	-1.95688744130179	1.18674921729454	1.49149284828121	1.18415279825653	1.55053042825032	0.480738288700935	-0.399066220544976
TRINITY_DN75981_c10_g1_i3	-1.5878465058264	-0.534578519256355	-0.883324821367411	0.320082212873427	-0.272154265845466	-2.0624541311638	0.869887096446258	1.47591047053321	0.790218312016794	1.44410873327177	0.645970614645179	-0.205819196327203
TRINITY_DN89641_c0_g1_i2	-0.981347502587515	-1.40360342716537	-1.86559224325783	-1.92472328181394	-1.6720117104544	-2.33158908476207	1.80465200376099	2.4464317184415	2.58132823321496	1.95971472362252	2.10561217397681	-0.718871602975652
TRINITY_DN93288_c11_g2_i5	-0.599262879880905	-0.616002096425281	-0.923923968762127	-1.07701302013643	-0.752769202374838	-0.702183024086507	0.982402030739677	0.861775356176704	1.6108931220773	0.773958267797657	0.710129045982239	-0.268003631107493
TRINITY_DN77800_c11_g2_i1	-0.265496085550329	0.174924635206438	-0.15713890745991	-0.265496085550329	-0.265496085550329	-0.265496085550329	0.179170981291579	0.188679807635473	0.312718079922125	0.440260696499468	0.0725003779646869	-0.149131328858544
TRINITY_DN89079_c0_g1_i14	-1.85372686526029	-0.635550441580228	-0.704160215732558	0.419203263909163	0.27235556357014	-3.60989619339958	1.10247947948109	1.12047204294942	1.58781196455627	1.40544079801317	0.934032681016477	-0.0384620775230751
TRINITY_DN75194_c5_g2_i1	-1.07862130330062	-0.792106177306354	-0.848437845849412	-0.59240470357527	-0.86839318178333	-0.0303843253388898	0.762109269328377	0.802257202210286	0.969590914802855	1.36199440573628	0.839666314637083	-0.52527056956101
TRINITY_DN78526_c5_g1_i3	-1.22418280221997	-0.700620846162956	-1.02529431778914	-1.21359354045718	-1.04363072411791	-0.509676092366858	1.03896588101425	1.24184130425785	1.44689741962044	1.44350214404464	0.957729952468987	-0.411938378292153
TRINITY_DN90103_c11_g1_i1	-0.885665374042468	-0.677580978590042	-0.994943715327461	-0.490294908219701	-0.586802889073048	-1.18568570385675	1.11413528985485	1.24410732323429	1.10177261727957	1.38042207483533	0.652434282434534	-0.671898018529097
